"","s0","s0","s0","s0","s0","s0"
"1",-0.298046246521013,-0.287418840299045,-0.275660534113177,-0.262815798294292,-0.248938453767765,-0.234079126380551
"2",-0.288129472404775,-0.277466269461542,-0.265710911643504,-0.252907246156824,-0.23910685063415,-0.224359034169012
"3",-0.277883695604961,-0.267203834861248,-0.255471838502892,-0.242730842418409,-0.229030164134128,-0.214417717536686
"4",-0.26732297953294,-0.256643640892554,-0.244953404986396,-0.232294606865557,-0.218714300811751,-0.204258925774241
"5",-0.256459358217647,-0.245795813995,-0.234163785274844,-0.22160472567868,-0.208163417534342,-0.193884750343268
"6",-0.245303968290681,-0.234669903591482,-0.22311090130586,-0.210667468708974,-0.197382088167367,-0.183298035869003
"7",-0.233868180861014,-0.223276268206015,-0.211804056912226,-0.199491055249234,-0.186377402504146,-0.172504707042687
"8",-0.222164297927642,-0.211626836998615,-0.200254760859488,-0.188086529694354,-0.175159895576989,-0.161514748016889
"9",-0.210204844119313,-0.199733897639292,-0.188475015021126,-0.176465560866916,-0.163740858185748,-0.150339028662203
"10",-0.198002344064775,-0.18760973779805,-0.17647682127062,-0.164639817589499,-0.152131581130277,-0.138988418849219
"11",-0.185569322392778,-0.175266645144899,-0.164272181481449,-0.152620968684681,-0.140343355210429,-0.127473788448529
"12",-0.172918303732069,-0.162716907349845,-0.151873097527094,-0.140420682975044,-0.128387471226056,-0.115806007330724
"13",-0.160061812711398,-0.149972812082896,-0.139291571281035,-0.128050629283167,-0.116275219977013,-0.103995945366396
"14",-0.147012373959513,-0.137046647014058,-0.126539604616752,-0.115522476431629,-0.104017892263151,-0.0920544724261369
"15",-0.133782512105161,-0.12395069981334,-0.113629199407723,-0.102847893243011,-0.0916267788843246,-0.0799924583805374
"16",-0.120384751777093,-0.110697258150749,-0.100572357527431,-0.0900385485398918,-0.079113170640387,-0.0678207731001897
"17",-0.106831617604056,-0.0972986096962912,-0.0873810808493527,-0.0771061111448513,-0.0664883583311904,-0.0555502864556845
"18",-0.0931356342147981,-0.0837670421199751,-0.0740673712469699,-0.0640622498804695,-0.0537636327565885,-0.0431918683176138
"19",-0.0793093262380689,-0.0701148430918077,-0.0606432305937623,-0.0509186335693261,-0.0409502847164344,-0.0307563885565692
"20",-0.0653652183026165,-0.0563543002817964,-0.0471206607632096,-0.0376869310340009,-0.0280596050105811,-0.018254717043142
"21",-0.0513158350371896,-0.0424977013599487,-0.033511663628792,-0.0243788110970738,-0.0151028844388821,-0.00569772364792416
"22",-0.0371737010705365,-0.0285573339962716,-0.0198282410639891,-0.0110059425811243,-0.00209141380119024,0.00690372175849325
"23",-0.0229513410314057,-0.0145454858607727,-0.00608239494228086,0.00242000569126782,0.0109635161026414,0.0195387493055186
"24",-0.00866127954854563,-0.000474444623459,0.00771387286285306,0.0158873648975231,0.02405061447276,0.0321964891225609
"25",0.00568395874929519,0.013643502045662,0.0215485604779325,0.0293844662150616,0.0371585905093123,0.0448660713390283
"26",0.0200718492333682,0.027796066476583,0.0354096660294778,0.0428996408213036,0.050276153412445,0.0575366260843293
"27",0.0344898672749249,0.0419709609992965,0.0492851876440086,0.0564212198936691,0.063392012382305,0.0701972834878722
"28",0.0489254882452167,0.0561558979437953,0.0631631234480452,0.0699375346095785,0.076494876619039,0.0828371736790655
"29",0.063366187515495,0.0703385896400718,0.0770314715681077,0.0834369161464519,0.089573455322794,0.0954454267873177
"30",0.0777994404570115,0.0845067484181189,0.0908782301307161,0.0969076956817097,0.102616457693717,0.108011172942037
"31",0.0922125860768893,0.0986479301947365,0.104691221227887,0.110338009000125,0.115612378748035,0.120523309756253
"32",0.106592309213831,0.11274894355298,0.118457428606895,0.123715063911103,0.128548698706437,0.132969635497013
"33",0.120923099375108,0.126794097125299,0.132161038882308,0.137022978985598,0.14140952589104,0.145334301598732
"34",0.13518155812511,0.14075872245866,0.14577619912085,0.15023478941844,0.15416687494066,0.157588383177954
"35",0.14933659195922,0.154609584259299,0.159267648773418,0.16331330896077,0.166781759740312,0.169691205190332
"36",0.163351476335033,0.168307471164057,0.17259383291707,0.176214774514812,0.179208353888765,0.181595011806382
"37",0.177185964799862,0.181809829105353,0.185710051104648,0.188892510063282,0.191398152997677,0.193249617661697
"38",0.190798381675166,0.195073335658005,0.198571502257379,0.201300424027737,0.203303917647665,0.204606786950811
"39",0.204147496901255,0.208056142592778,0.211135884662714,0.213395939657339,0.214882936852575,0.21562382157475
"40",0.217193712605265,0.220719155573289,0.223364762652542,0.2251414336268,0.226098540376008,0.226265141138173
"41",0.229897821264791,0.233023908860812,0.235220565155273,0.236500377458358,0.23691538311536,0.236496718229704
"42",0.242220615357428,0.244931936716615,0.246665721099316,0.247436242674248,0.247298119968026,0.246284525437966
"43",0.254122887360772,0.256404773401971,0.257662659413079,0.257912500796708,0.2572114058314,0.255594535351586
"44",0.265565429752418,0.267403953178152,0.268173809024972,0.267892623347974,0.266619895602878,0.264392720559187
"45",0.276509035009962,0.277891010306428,0.278161598863403,0.277340081850284,0.275488244179853,0.272645053649393
"46",0.286912727980341,0.287825451529853,0.287586175995789,0.286215815033433,0.283778330083941,0.280314493199101
"47",0.296727053801283,0.29715709621949,0.296396820380397,0.294468732674087,0.291438877470406,0.287349747427159
"48",0.30589410308929,0.305826301481378,0.304532375625162,0.302036361313118,0.298406319661137,0.293686358970018
"49",0.31434967537588,0.313766681238229,0.311924519892691,0.30884867884934,0.304609180406115,0.29925162573464
"50",0.322025494221305,0.320907876732676,0.318501082871097,0.314831980422878,0.309972469266977,0.3039695159137
"51",0.328851480782433,0.327178370281751,0.324189387623396,0.319912729224846,0.314422033337228,0.307765510412968
"52",0.334758027158923,0.332508269264802,0.328919532719524,0.324021303858167,0.317888772897726,0.310571276384987
"53",0.339677395123169,0.336830835650041,0.332626045289773,0.327093757082997,0.320310507918256,0.312326634323689
"54",0.343542293594666,0.340080051465333,0.335244442861186,0.329067395809151,0.321626576311571,0.312973183668726
"55",0.34628543149291,0.342189898738549,0.33671024296081,0.329879526946452,0.321776315990424,0.312452523859753
"56",0.347839517737397,0.343094359497556,0.336958963115691,0.329467457404719,0.320699064867568,0.31070625433642
"57",0.348137261247621,0.342727415770223,0.335926120852873,0.32776849409377,0.318334160855756,0.307675974538384
"58",0.347111291051991,0.341022957947267,0.333547130566795,0.324719829449543,0.314620816384693,0.303303147681884
"59",0.344700487410651,0.337922048510409,0.329765480052939,0.32026761862397,0.309508069981766,0.297539905469814
"60",0.340876075924968,0.333402714862195,0.324566135490273,0.314403940947983,0.302995191445269,0.290392805994655
"61",0.335645049719195,0.327483129030199,0.317978445577805,0.307169386729128,0.295133924996236,0.281924708104889
"62",0.329042136653864,0.320211412633028,0.310063795275501,0.298638510602632,0.286011803792231,0.272235971449434
"63",0.321120486056662,0.311653980440368,0.300901641080861,0.288903542439048,0.275733617633029,0.261443721164534
"64",0.311942109722985,0.301883694059256,0.290575426764575,0.278058134214743,0.264403031205854,0.249661380346236
"65",0.301568254443949,0.290968048615356,0.279158636943332,0.266181412958455,0.252104629092138,0.236978751087267
"66",0.290052929852082,0.278961903831431,0.26670676542083,0.253329271045975,0.2388945187115,0.223451962672396
"67",0.277447514935345,0.265915809957648,0.253269332941561,0.239550003373054,0.224819585464283,0.209126314352652
"68",0.263803160917802,0.251879950466459,0.238895355770349,0.224891266007614,0.209925941554271,0.194046199235197
"69",0.249171019023519,0.236904508830318,0.223633850172022,0.209400715017579,0.194259699185246,0.178256010427193
"70",0.233602240476562,0.221039668521678,0.207533832411402,0.193126006470873,0.177866970560992,0.161800141035799
"71",0.217147976500996,0.204335613012994,0.190644318753318,0.17611479643542,0.160793867885294,0.144722984168179
"72",0.199859378320887,0.186842525776716,0.173014325462593,0.158414740979142,0.143086503361935,0.127068932931492
"73",0.1817859804556,0.168608735883071,0.154690781775648,0.140071179635441,0.124788449874759,0.108879623767132
"74",0.162969561739977,0.149673712169086,0.135710677688282,0.121118450055068,0.105931249103123,0.0901836594995781
"75",0.143444168361691,0.130068269125212,0.116101457934922,0.101580478590048,0.0865352013236595,0.0709976014904354
"76",0.123241783387766,0.109821287269527,0.0958887781372122,0.081479575946117,0.0666191696560215,0.0513367635872404
"77",0.102408367559403,0.0889782408650496,0.075117464552487,0.0608598009604594,0.0462262693904719,0.0312431689609901
"78",0.0810058861428745,0.0676033014036985,0.0538536711613233,0.0397891343596596,0.0254260450881543,0.0107877140609111
"79",0.0591098709170116,0.0457762064480366,0.0321810519136149,0.0183548995302528,0.00430917822002952,-0.00993583163001072
"80",0.0368060743194532,0.0235878737533996,0.010195346806608,-0.00334270086451662,-0.0170199832567575,-0.0308192890050202
"81",0.0141844211729044,0.00113229948950547,-0.0120057404961491,-0.0252026679853734,-0.0384574518147829,-0.0517560104474319
"82",-0.00866614702810383,-0.0214999133027329,-0.0343303015873103,-0.0471321783697391,-0.0599097909777354,-0.0726522652188328
