"","s0","s0","s0","s0","s0","s0"
"1",0.0786343187189767,0.0293289347032737,-0.0251920100126863,-0.0641604646724609,-0.0287016908952196,-0.0346706134692458
"2",0.0362451183862508,-0.0130377853690433,-0.0498987595445709,-0.0633169000535379,-0.0250308885933301,-0.0278874958945702
"3",-0.0336545005774713,-0.0741382517130546,-0.0824918717515279,-0.0607788553667781,-0.0186333317795575,-0.0161445105674561
"4",-0.111427942153162,-0.129772156511625,-0.10503984013474,-0.0511597569799538,-0.00878883086113229,0.00107704638993994
"5",-0.168325189636815,-0.154975476750667,-0.101792737818055,-0.0301715195162118,0.00396064276538286,0.0211517787579343
"6",-0.191046208069594,-0.147557071908649,-0.0752531790052679,0.000328979539749402,0.0177397309148323,0.0397671996991002
"7",-0.177618332021272,-0.112492126440862,-0.0330985156009717,0.0342577072601229,0.0298558660208219,0.0524742736121661
"8",-0.134167838488802,-0.0594713851007323,0.0144517894426693,0.0640017889126103,0.0377860213612209,0.056632248652303
"9",-0.0690973411606391,0.00294750048129175,0.0594677134794552,0.083529879440448,0.0399119941726261,0.0515552949300187
"10",0.00274865830290948,0.0599098157746819,0.0914020145823141,0.0888942032344211,0.0359749128768979,0.038763348472666
"11",0.066079424303031,0.099667801088355,0.104065817298797,0.0795111415751456,0.027018109433544,0.0211791846162905
"12",0.106453707329799,0.112908451482053,0.0944205673331299,0.0576838714596698,0.0151360184273306,0.00276230106793352
"13",0.115365261881969,0.0974583306514632,0.0652280152040101,0.0284746925083058,0.0030081234069474,-0.0124206151110187
"14",0.105376096343933,0.0732295787477349,0.0341225387750994,7.52149813580769e-05,-0.00715656499625635,-0.0223062123492451
"15",0.0999970086575212,0.0644354817763899,0.0186699968963409,-0.0206267380692441,-0.0145176621473589,-0.0277903021443568
"16",0.121324291011349,0.0867695128189229,0.0275020852200826,-0.0312509011843293,-0.0199625902498614,-0.0323543231357884
"17",0.159725478848574,0.118842925817742,0.0421277497802056,-0.0373258793691196,-0.0250269157221698,-0.0387431740004377
"18",0.182120362529745,0.12450946015613,0.0366785617781375,-0.0468053902981794,-0.0303617425687402,-0.0463449641261395
"19",0.160945682190892,0.0856866355304949,0.00176822841488047,-0.062539646130885,-0.0349024877298568,-0.051202375670913
"20",0.0946533497593886,0.014253867645341,-0.0496904217736467,-0.0794917230346427,-0.0363696694332547,-0.048749657482903
"21",-0.0041259966833626,-0.0726873289330575,-0.102543424798389,-0.0894164294388077,-0.0323554960750902,-0.0359854364743488
"22",-0.1042117475747,-0.143564234330698,-0.133846840739505,-0.0836651747509351,-0.0219757775092192,-0.0142326248631388
"23",-0.171215035577654,-0.170707115808946,-0.127625939993591,-0.0589524567296307,-0.00677064808005343,0.011146774766961
"24",-0.183167850998287,-0.144569157392694,-0.0837716508990132,-0.01973423125246,0.00965316924101865,0.0329380813883139
"25",-0.148754957333061,-0.0876736579749369,-0.0247814746663313,0.0222550299655271,0.0232731504520613,0.0457713012162596
"26",-0.0877465430519331,-0.0224826597030877,0.0300669645308407,0.0554763186776984,0.0310762129184137,0.0474578547527704
"27",-0.0228370074248954,0.031823836970034,0.0668665295253152,0.0723747604610225,0.0320337714534958,0.0395984729942367
"28",0.0344179766338057,0.070904305456143,0.0847454765112701,0.0722387703973957,0.0269774734804432,0.0256926790211857
"29",0.0808302598848951,0.0966213281824392,0.0880660233017608,0.0589296089020213,0.0178206706953916,0.00935423950549151
"30",0.117331773454241,0.112799003139894,0.0823594551609244,0.0378397409026614,0.00663316974046593,-0.00690934882373007
"31",0.130032336915905,0.104258132367782,0.0595982694170607,0.0118913362916966,-0.00439522680265781,-0.0202732726148856
"32",0.101233190824654,0.0573257830178219,0.0142019614887377,-0.015902552341027,-0.0128137837957107,-0.0272726876617818
"33",0.0319501245768778,-0.0172377949412703,-0.0419366191870163,-0.0393047289303817,-0.0163114852803968,-0.0250483891434706
"34",-0.0517265031465462,-0.0870433794392729,-0.0842724655064133,-0.0500686082678411,-0.0136627462730594,-0.0134924489646709
"35",-0.1207536381792,-0.128782096917978,-0.098494122008955,-0.0436169420570447,-0.00535017788565344,0.00439910886526208
"36",-0.155373158603798,-0.133138984996831,-0.0825312411603507,-0.0213950180498241,0.00636057594809112,0.0232525266554681
"37",-0.149972995253776,-0.103710811179509,-0.0442841930509054,0.00957610246157633,0.0181303355514664,0.0375456938014562
"38",-0.108260944147919,-0.0493872790077556,0.00531122371591486,0.0401593549170753,0.0266407563664359,0.0434070290087969
"39",-0.034449410011276,0.0241926741067408,0.0591243553108539,0.0628376122120413,0.0293593352673901,0.0388966231443554
"40",0.0688217686818342,0.114295445484783,0.113331476450059,0.0728173208741392,0.0247508999195109,0.0233914942846386
"41",0.189044470752602,0.206502418830774,0.157205340545552,0.0664137833151315,0.0124745225282545,-0.00205120550451184
"42",0.279418605427912,0.251432500692114,0.158610719537756,0.038894589931306,-0.00559482057578993,-0.0321946246043905
"43",0.26528780913938,0.182972387224708,0.0801999305985607,-0.0110748823155736,-0.0241391191928568,-0.0556760540461889
"44",0.0428264313908264,-0.0829692284381765,-0.120224772866067,-0.0783496765315476,-0.0329287651219146,-0.0528591857979722
"45",-0.287165408400043,-0.380836795888875,-0.306816115702968,-0.121137397778442,-0.0235726734598885,-0.0157428814240354
"46",-0.402478475706329,-0.365643514905448,-0.245361683614538,-0.086423529786405,-0.000172531802036109,0.0329172512003422
"47",-0.21934340439152,-0.076287658634438,-0.00299300709751152,0.00686049669079103,0.0235260311817213,0.0618535534704172
"48",0.0426791692448865,0.166354958308147,0.172171485946763,0.0875297126689518,0.0352031141350396,0.0576725530111498
"49",0.231712056834957,0.271496535989871,0.224679889994254,0.113813230849805,0.0291613783838258,0.0238713862669725
"50",0.313364279885166,0.280325788992278,0.195172816534474,0.0825030941598419,0.00849938157141691,-0.0212910796637907
"51",0.293260236891268,0.210300448728708,0.108527427951567,0.0162147910402614,-0.0166550847262361,-0.0558860511182463
"52",0.225565717030861,0.121740019267863,0.0204105346274546,-0.0493683825906132,-0.0367032398677058,-0.0717907243305176
"53",0.145987332603133,0.0457673819915367,-0.0438193049976182,-0.093960729549662,-0.0470161104663763,-0.0712520132970706
"54",0.0629378080360069,-0.023074224151697,-0.08937487292165,-0.113549036774664,-0.0471739868694297,-0.0584436035382773
"55",-0.0226215098788071,-0.0877866607986123,-0.120465161698917,-0.111328118325216,-0.0389307206699392,-0.0378990987367017
"56",-0.108091411586627,-0.144454710088817,-0.137533634041048,-0.0929090658711461,-0.0247308371345251,-0.0130666011015756
"57",-0.188086140613114,-0.190618004295149,-0.141983680732145,-0.0631062019281756,-0.00674208081248754,0.0141538690687664
"58",-0.219341303596272,-0.180425872737936,-0.105395983735294,-0.021272734559103,0.0119367816566221,0.0383423594491171
"59",-0.152567670832467,-0.0754758102472691,-0.00966531586085634,0.0294534505699828,0.0263364479373553,0.0505075671255243
"60",0.00735099309035967,0.0931083664002636,0.112748054312788,0.074234661506436,0.0310407722004337,0.0431322195682106
"61",0.182540529869741,0.230996830152287,0.191694847732898,0.0911404952837264,0.0233990271590924,0.0167240862834737
"62",0.282706489929229,0.264941042737939,0.182959711395659,0.0680622229869729,0.00572876240682191,-0.0187234468122038
"63",0.259221481609669,0.180852184834265,0.0909286788669216,0.0124316106565435,-0.0148536896941094,-0.0474372158895721
"64",0.166780347472168,0.0683431279769361,-0.00815606160662932,-0.0465424493925125,-0.0307882665691618,-0.0597323391105689
"65",0.0840644206596874,0.0026599762226516,-0.0591697136079382,-0.0832762622970399,-0.0380192791276407,-0.0561815857100884
