-0.10316,0.23906,0.19232,0.32641,0.15576,-0.049294,2.7697
0.046371,0.17902,0.13417,0.31591,0.15712,-0.048359,2.7689
-0.12621,0.12555,0.073186,0.3042,0.15839,-0.047422,2.7681
-0.12544,0.033999,0.012206,0.29135,0.15957,-0.046483,2.7673
0.28512,-0.13278,-0.045934,0.2774,0.16065,-0.045542,2.7665
-0.45882,-0.31585,-0.098395,0.26242,0.16164,-0.0446,2.7657
-0.30343,-0.43293,-0.14234,0.24645,0.16253,-0.043656,2.7648
0.1067,-0.45781,-0.17493,0.22954,0.16333,-0.042711,2.764
0.26675,-0.4071,-0.19409,0.21176,0.16403,-0.041763,2.7632
0.2617,-0.30205,-0.2008,0.19315,0.16463,-0.040814,2.7624
0.29182,-0.16315,-0.19679,0.17376,0.16515,-0.039863,2.7616
0.64697,-0.010873,-0.18378,0.15362,0.16556,-0.038911,2.7607
-0.23249,0.1342,-0.16347,0.13277,0.16588,-0.037956,2.7599
-0.5515,0.25114,-0.1376,0.11123,0.16611,-0.037001,2.7591
-0.47609,0.32316,-0.10791,0.089083,0.16624,-0.036043,2.7583
-0.22401,0.35033,-0.076196,0.066418,0.16627,-0.035084,2.7574
-0.092178,0.33694,-0.044234,0.043322,0.16621,-0.034123,2.7566
0.40954,0.28724,-0.013752,0.019882,0.16605,-0.033161,2.7558
0.19429,0.20707,0.014094,-0.0038136,0.1658,-0.032196,2.7549
-0.33048,0.11094,0.038288,-0.027678,0.16544,-0.031231,2.7541
-0.32481,0.015554,0.05782,-0.051625,0.165,-0.030264,2.7532
-0.17074,-0.063399,0.07168,-0.075571,0.16445,-0.029295,2.7524
-0.081988,-0.11418,0.078861,-0.099436,0.16381,-0.028325,2.7516
0.29045,-0.12605,0.078356,-0.12314,0.16307,-0.027353,2.7507
0.24261,-0.093449,0.069426,-0.14659,0.16223,-0.02638,2.7499
-0.24105,-0.032003,0.052857,-0.16972,0.1613,-0.025405,2.749
-0.3253,0.035795,0.03139,-0.19247,0.16027,-0.024429,2.7482
-0.1675,0.087319,0.0081898,-0.21475,0.15914,-0.023452,2.7473
-0.085666,0.10119,-0.01368,-0.2365,0.15792,-0.022474,2.7465
0.20466,0.056928,-0.03176,-0.25765,0.15659,-0.021494,2.7456
-0.097792,-0.046458,-0.044548,-0.27812,0.15517,-0.020513,2.7447
0.015076,-0.13561,-0.050753,-0.29785,0.15365,-0.019531,2.7439
-0.0068111,-0.13882,-0.049304,-0.31677,0.15204,-0.018548,2.743
0.043029,-0.067728,-0.040354,-0.33473,0.15032,-0.017563,2.7422
-0.082796,0.033555,-0.025691,-0.35158,0.14851,-0.016578,2.7413
-0.13449,0.12323,-0.0074492,-0.36713,0.14659,-0.015591,2.7404
0.19686,0.17652,0.012272,-0.38126,0.14458,-0.014603,2.7395
-0.23399,0.18895,0.03138,-0.39383,0.14247,-0.013615,2.7387
-0.32617,0.17673,0.048077,-0.4047,0.14026,-0.012625,2.7378
-0.2103,0.15588,0.061747,-0.41376,0.13796,-0.011634,2.7369
-0.041075,0.12817,0.072065,-0.42086,0.13555,-0.010643,2.736
0.043438,0.091929,0.078728,-0.42591,0.13304,-0.0096504,2.7352
0.35048,0.045462,0.081514,-0.42885,0.13044,-0.0086572,2.7343
0.17775,-0.011022,0.080249,-0.42973,0.12773,-0.0076631,2.7334
-0.079261,-0.069706,0.074775,-0.42857,0.12493,-0.0066683,2.7325
-0.088086,-0.12087,0.064933,-0.4254,0.12203,-0.0056727,2.7316
-0.10647,-0.15481,0.050567,-0.42027,0.11903,-0.0046764,2.7307
-0.13236,-0.1618,0.03152,-0.41321,0.11594,-0.0036794,2.7299
0.13525,-0.132,0.0079071,-0.40426,0.11276,-0.0026817,2.729
0.037264,-0.060713,-0.019057,-0.39346,0.1095,-0.0016834,2.7281
-0.20217,0.034208,-0.047883,-0.38086,0.10615,-0.00068454,2.7272
-0.22501,0.12932,-0.077085,-0.36648,0.10272,0.0003149,2.7263
-0.18229,0.20145,-0.10517,-0.35036,0.09922,0.0013149,2.7254
-0.13171,0.22748,-0.13066,-0.33255,0.095643,0.0023153,2.7245
0.20314,0.18451,-0.15227,-0.31308,0.091996,0.0033163,2.7236
-0.067574,0.062241,-0.16955,-0.292,0.088282,0.0043176,2.7227
-0.055105,-0.1024,-0.18227,-0.26935,0.084504,0.0053194,2.7217
0.016001,-0.25951,-0.19017,-0.24518,0.080664,0.0063215,2.7208
-0.051121,-0.36501,-0.19299,-0.21957,0.076768,0.007324,2.7199
-0.090606,-0.41608,-0.19045,-0.19261,0.072816,0.0083268,2.719
0.14984,-0.42012,-0.18234,-0.16444,0.068814,0.0093298,2.7181
0.062393,-0.38016,-0.16903,-0.13521,0.064763,0.010333,2.7172
-0.17759,-0.28823,-0.15114,-0.10506,0.060667,0.011337,2.7163
-0.08031,-0.14033,-0.12934,-0.07414,0.056529,0.01234,2.7153
0.10465,0.040854,-0.1043,-0.042593,0.052352,0.013344,2.7144
-0.09955,0.22396,-0.076691,-0.010564,0.048139,0.014348,2.7135
-0.086052,0.37682,-0.047168,0.0218,0.043894,0.015352,2.7126
0.23056,0.49421,-0.016402,0.054354,0.039619,0.016356,2.7116
0.054979,0.57887,0.014941,0.086953,0.035319,0.01736,2.7107
-0.11086,0.63648,0.046195,0.11945,0.030995,0.018364,2.7098
-0.37352,0.67341,0.076693,0.1517,0.026651,0.019369,2.7088
-0.60354,0.69606,0.10577,0.18356,0.02229,0.020372,2.7079
-0.39685,0.70738,0.13276,0.21488,0.017915,0.021376,2.707
-0.22514,0.69654,0.15705,0.24552,0.01353,0.02238,2.706
0.098707,0.64892,0.17838,0.27533,0.0091371,0.023384,2.7051
0.48967,0.54957,0.19679,0.30417,0.0047401,0.024387,2.7041
0.29478,0.38944,0.21246,0.33188,0.00034194,0.02539,2.7032
-0.046428,0.18338,0.22552,0.35833,-0.0040543,0.026393,2.7022
-0.23275,-0.047794,0.23613,0.38338,-0.0084454,0.027396,2.7013
-0.12991,-0.28085,0.24442,0.40686,-0.012828,0.028398,2.7003
0.063412,-0.48139,0.25056,0.42864,-0.0172,0.0294,2.6994
0.14913,-0.61278,0.25468,0.44858,-0.021557,0.030401,2.6984
-0.07358,-0.6652,0.25694,0.46652,-0.025896,0.031402,2.6975
-0.20692,-0.64514,0.25749,0.48233,-0.030214,0.032403,2.6965
-0.16188,-0.56551,0.25649,0.49585,-0.034509,0.033403,2.6955
0.05355,-0.45526,0.25409,0.50694,-0.038776,0.034402,2.6946
0.27131,-0.34735,0.25043,0.51551,-0.043014,0.035401,2.6936
0.19356,-0.26799,0.24558,0.52149,-0.047218,0.0364,2.6926
-0.11378,-0.21645,0.23949,0.52494,-0.051385,0.037398,2.6917
-0.19102,-0.18527,0.23211,0.52595,-0.055514,0.038395,2.6907
-0.033806,-0.16549,0.22336,0.52461,-0.059602,0.039391,2.6897
0.072116,-0.14217,0.21321,0.52098,-0.063647,0.040387,2.6887
0.11358,-0.098866,0.20157,0.51515,-0.067647,0.041382,2.6878
0.018455,-0.024646,0.18839,0.5072,-0.071599,0.042377,2.6868
-0.066188,0.069386,0.17361,0.49721,-0.075502,0.04337,2.6858
-0.14944,0.16662,0.15716,0.48527,-0.079353,0.044363,2.6848
-0.15608,0.2503,0.13899,0.47146,-0.08315,0.045354,2.6838
0.022782,0.30305,0.11904,0.45585,-0.086891,0.046345,2.6828
0.17026,0.30732,0.097304,0.43852,-0.090573,0.047335,2.6819
0.1801,0.25013,0.074063,0.41957,-0.094195,0.048324,2.6809
0.02874,0.14068,0.049561,0.39907,-0.097754,0.049312,2.6799
-0.13943,0.0036923,0.024025,0.3771,-0.10125,0.050299,2.6789
-0.063019,-0.13242,-0.0023197,0.35374,-0.10467,0.051285,2.6779
0.053957,-0.2351,-0.029246,0.32907,-0.10803,0.052269,2.6769
0.15643,-0.27126,-0.056528,0.30318,-0.11132,0.053253,2.6759
0.15187,-0.22036,-0.083822,0.27614,-0.11453,0.054235,2.6749
0.077092,-0.1044,-0.1102,0.24804,-0.11767,0.055216,2.6739
-0.14276,0.043727,-0.13421,0.21896,-0.12072,0.056196,2.6729
-0.38587,0.19103,-0.15428,0.18898,-0.1237,0.057175,2.6719
-0.16217,0.30282,-0.16883,0.15818,-0.1266,0.058152,2.6708
-0.055529,0.3379,-0.17652,0.12664,-0.12941,0.059127,2.6698
0.32564,0.25427,-0.17689,0.094448,-0.13213,0.060102,2.6688
0.039562,0.037414,-0.1699,0.06168,-0.13477,0.061075,2.6678
-0.12452,-0.21887,-0.15561,0.028444,-0.13731,0.062046,2.6668
0.069692,-0.39236,-0.13406,-0.0051332,-0.13976,0.063016,2.6658
-0.10426,-0.3916,-0.10547,-0.038918,-0.14211,0.063984,2.6647
-0.084579,-0.26778,-0.070756,-0.072776,-0.14437,0.064951,2.6637
0.37664,-0.10232,-0.031615,-0.10656,-0.14652,0.065916,2.6627
-0.24605,0.039596,0.010034,-0.14009,-0.14858,0.066879,2.6616
-0.66258,0.15172,0.052266,-0.17315,-0.15053,0.067841,2.6606
-0.33735,0.24061,0.093154,-0.20555,-0.15237,0.0688,2.6596
0.076096,0.30515,0.13077,-0.23708,-0.1541,0.069758,2.6585
0.11256,0.34232,0.1632,-0.26755,-0.15572,0.070715,2.6575
0.3201,0.34908,0.18852,-0.29676,-0.15723,0.071669,2.6565
0.77421,0.32197,0.20533,-0.32461,-0.15863,0.072621,2.6554
-0.13902,0.2592,0.21396,-0.35102,-0.1599,0.073572,2.6544
-0.61576,0.17204,0.2152,-0.37595,-0.16106,0.07452,2.6533
-0.52886,0.075176,0.20986,-0.3994,-0.16209,0.075466,2.6523
-0.35528,-0.016955,0.19877,-0.42136,-0.163,0.076411,2.6513
-0.13448,-0.091274,0.18277,-0.44182,-0.16379,0.077353,2.6502
0.2509,-0.13506,0.16267,-0.4608,-0.16444,0.078293,2.6492
-0.13109,-0.14022,0.1393,-0.47827,-0.16497,0.079231,2.6481
-0.17164,-0.1173,0.11356,-0.49425,-0.16536,0.080167,2.647
-0.17958,-0.080694,0.086606,-0.50873,-0.16561,0.0811,2.646
-0.15659,-0.040394,0.059741,-0.5217,-0.16573,0.082031,2.6449
-0.080864,-0.0035193,0.03436,-0.53317,-0.16571,0.08296,2.6439
0.2357,0.024288,0.010852,-0.54314,-0.16555,0.083887,2.6428
-0.026833,0.038935,-0.010663,-0.55159,-0.16524,0.084811,2.6417
-0.21177,0.041588,-0.030207,-0.55854,-0.16479,0.085732,2.6407
-0.20903,0.035258,-0.048374,-0.56397,-0.16418,0.086651,2.6396
-0.23763,0.0231,-0.065895,-0.56788,-0.16343,0.087568,2.6385
-0.25945,0.0082694,-0.083506,-0.57028,-0.16253,0.088482,2.6375
0.2069,-0.0090247,-0.10194,-0.57115,-0.16147,0.089393,2.6364
-0.034921,-0.035181,-0.12193,-0.5705,-0.16025,0.090302,2.6353
-0.076169,-0.058855,-0.14421,-0.56832,-0.15889,0.091208,2.6342
0.040851,-0.061644,-0.16951,-0.56459,-0.15738,0.092111,2.6332
0.017386,-0.027057,-0.19849,-0.55932,-0.15573,0.093012,2.6321
-0.060118,0.025484,-0.23146,-0.55248,-0.15394,0.093909,2.631
0.051133,0.068222,-0.26866,-0.54408,-0.15201,0.094804,2.6299
0.086719,0.077584,-0.31006,-0.53411,-0.14995,0.095696,2.6288
-0.069446,0.039358,-0.35426,-0.52256,-0.14776,0.096585,2.6277
-0.0048223,-0.021877,-0.39872,-0.50942,-0.14545,0.097471,2.6266
0.041155,-0.065682,-0.44063,-0.49467,-0.14301,0.098354,2.6256
-0.058247,-0.058851,-0.47734,-0.47833,-0.14046,0.099234,2.6245
-0.071134,-0.0098208,-0.50693,-0.46037,-0.13779,0.10011,2.6234
0.073022,0.039237,-0.52861,-0.44081,-0.13501,0.10098,2.6223
-0.044268,0.04837,-0.54173,-0.41971,-0.13212,0.10185,2.6212
0.014239,0.017112,-0.54622,-0.39718,-0.12913,0.10272,2.6201
0.016666,-0.02743,-0.54424,-0.37332,-0.12603,0.10359,2.619
-0.016154,-0.067778,-0.53849,-0.34825,-0.12284,0.10445,2.6179
0.088499,-0.090716,-0.5314,-0.32208,-0.11956,0.1053,2.6168
0.10778,-0.084904,-0.52398,-0.29491,-0.11619,0.10616,2.6157
-0.19186,-0.043814,-0.51614,-0.26688,-0.11273,0.10701,2.6145
-0.26174,0.023754,-0.50763,-0.23808,-0.10918,0.10785,2.6134
-0.24816,0.10161,-0.49816,-0.20864,-0.10556,0.1087,2.6123
-0.22762,0.16932,-0.48746,-0.17867,-0.10187,0.10954,2.6112
-0.089218,0.20559,-0.47525,-0.14827,-0.098095,0.11037,2.6101
0.32256,0.18876,-0.46091,-0.11758,-0.094257,0.11121,2.609
0.1498,0.10661,-0.44225,-0.086686,-0.090353,0.11204,2.6079
-0.11049,-0.0098285,-0.41646,-0.055718,-0.086388,0.11286,2.6067
0.033521,-0.11687,-0.38063,-0.024785,-0.082365,0.11368,2.6056
0.079145,-0.17417,-0.33241,0.0059982,-0.078287,0.1145,2.6045
0.046771,-0.18101,-0.27159,0.036519,-0.074158,0.11531,2.6034
-0.075012,-0.14668,-0.19875,0.066662,-0.069982,0.11612,2.6022
-0.17498,-0.079422,-0.11559,0.096315,-0.065761,0.11693,2.6011
-0.17378,0.0091214,-0.024076,0.12536,-0.061501,0.11773,2.6
-0.068034,0.092447,0.073838,0.1537,-0.057203,0.11853,2.5988
0.15516,0.14034,0.17619,0.1812,-0.052872,0.11932,2.5977
-0.077066,0.12978,0.281,0.20775,-0.048512,0.12011,2.5966
0.0089496,0.06143,0.38534,0.23325,-0.044125,0.1209,2.5954
-0.006435,-0.066526,0.48195,0.25757,-0.039716,0.12168,2.5943
0.099375,-0.19759,0.56123,0.28061,-0.035287,0.12246,2.5932
-0.059729,-0.21155,0.61422,0.30225,-0.030843,0.12323,2.592
-0.41445,-0.10171,0.636,0.32237,-0.026386,0.124,2.5909
-0.54674,0.091158,0.62261,0.34089,-0.021921,0.12477,2.5897
0.53301,0.25861,0.57004,0.35777,-0.017451,0.12553,2.5886
-0.1099,0.26627,0.47673,0.37305,-0.01298,0.12628,2.5874
-0.23445,0.12814,0.35127,0.38676,-0.0085109,0.12703,2.5863
0.10259,-0.067366,0.20476,0.39895,-0.0040473,0.12778,2.5851
-0.033461,-0.12996,0.048335,0.40965,0.00040718,0.12852,2.584
0.009781,-0.01971,-0.10652,0.41891,0.0048489,0.12926,2.5828
-0.044553,0.083975,-0.24677,0.42675,0.0092744,0.12999,2.5817
0.14512,0.035861,-0.3607,0.43323,0.01368,0.13072,2.5805
-0.25823,-0.072268,-0.44353,0.43837,0.018063,0.13144,2.5793
-0.15961,-0.11306,-0.49217,0.44222,0.022418,0.13216,2.5782
0.011972,-0.08532,-0.50504,0.44482,0.026743,0.13288,2.577
0.017912,-0.014479,-0.48656,0.4462,0.031034,0.13359,2.5758
0.029235,0.075533,-0.44262,0.44639,0.035288,0.13429,2.5747
0.32528,0.16078,-0.37913,0.44543,0.039501,0.13499,2.5735
-0.13588,0.21888,-0.30199,0.44333,0.043669,0.13569,2.5723
-0.23911,0.23361,-0.21709,0.44013,0.04779,0.13638,2.5712
-0.13524,0.19735,-0.13034,0.43586,0.05186,0.13706,2.57
0.094031,0.1301,-0.046918,0.43053,0.055879,0.13774,2.5688
0.19428,0.055997,0.0309,0.42419,0.059843,0.13841,2.5676
-0.035917,-0.0060264,0.10155,0.41684,0.063752,0.13908,2.5665
-0.18928,-0.055094,0.16346,0.40853,0.067603,0.13975,2.5653
0.14915,-0.098405,0.21508,0.39926,0.071396,0.14041,2.5641
-0.087811,-0.13072,0.25342,0.38908,0.075128,0.14106,2.5629
0.067986,-0.057967,0.27161,0.37801,0.078797,0.14171,2.5617
-0.13949,0.12079,0.26838,0.36607,0.082402,0.14235,2.5605
0.24613,0.17559,0.24424,0.3533,0.085942,0.14299,2.5594
-0.28024,0.0092772,0.20109,0.33972,0.089414,0.14362,2.5582
-0.047356,-0.19344,0.14647,0.32536,0.092817,0.14425,2.557
0.13606,-0.25907,0.089352,0.31025,0.096149,0.14487,2.5558
-0.0050814,-0.13153,0.037362,0.29442,0.099408,0.14548,2.5546
-0.10652,0.073661,-0.0071058,0.2779,0.10259,0.14609,2.5534
0.18686,0.23843,-0.042976,0.26072,0.1057,0.1467,2.5522
-0.27728,0.31033,-0.069172,0.24292,0.10873,0.1473,2.551
-0.41315,0.31232,-0.085153,0.22451,0.11169,0.14789,2.5498
-0.44764,0.2854,-0.092372,0.20552,0.11456,0.14848,2.5486
-0.42501,0.26222,-0.092289,0.18601,0.11734,0.14906,2.5474
-0.34974,0.24172,-0.086263,0.16602,0.12005,0.14963,2.5462
0.0017532,0.21337,-0.07567,0.14566,0.12267,0.1502,2.545
0.20711,0.16641,-0.061894,0.125,0.1252,0.15077,2.5438
-0.12031,0.091848,-0.046316,0.10416,0.12763,0.15132,2.5426
-0.029686,-0.0065668,-0.030319,0.083208,0.12998,0.15188,2.5414
0.063304,-0.10081,-0.015285,0.062249,0.13224,0.15242,2.5402
-0.13158,-0.16167,-0.0025961,0.041373,0.1344,0.15296,2.5389
-0.14702,-0.17765,0.0063649,0.020671,0.13646,0.15349,2.5377
0.1932,-0.14554,0.01061,0.00023815,0.13843,0.15402,2.5365
0.098279,-0.077906,0.010743,-0.019849,0.1403,0.15454,2.5353
-0.013985,0.0072366,0.0078154,-0.039565,0.14206,0.15506,2.5341
-0.091725,0.09148,0.0028938,-0.058902,0.14373,0.15556,2.5329
-0.18288,0.15641,-0.0029555,-0.077849,0.14528,0.15607,2.5316
-0.19408,0.18363,-0.0086663,-0.096397,0.14673,0.15656,2.5304
0.15646,0.15503,-0.013245,-0.11454,0.14808,0.15705,2.5292
0.11468,0.062946,-0.015984,-0.13225,0.14931,0.15753,2.528
-0.084076,-0.062915,-0.01625,-0.14955,0.15043,0.15801,2.5267
0.075832,-0.17828,-0.01342,-0.16639,0.15144,0.15848,2.5255
-0.094477,-0.22885,-0.0069198,-0.18271,0.15233,0.15894,2.5243
0.0089458,-0.20578,0.0035172,-0.19843,0.1531,0.1594,2.5231
0.18369,-0.13415,0.016968,-0.21347,0.15376,0.15985,2.5218
0.045099,-0.042086,0.032207,-0.22774,0.1543,0.16029,2.5206
-0.091548,0.052965,0.04798,-0.24113,0.15471,0.16073,2.5194
-0.34359,0.13619,0.063028,-0.25351,0.155,0.16116,2.5181
-0.17595,0.19489,0.076092,-0.26477,0.15517,0.16158,2.5169
-0.056185,0.22479,0.085927,-0.27481,0.1552,0.16199,2.5156
0.0043543,0.22359,0.091483,-0.28357,0.15511,0.1624,2.5144
0.41588,0.1884,0.092305,-0.29105,0.15489,0.16281,2.5132
0.052902,0.11934,0.088323,-0.29719,0.15454,0.1632,2.5119
-0.058645,0.030067,0.079537,-0.30198,0.15405,0.16359,2.5107
-0.096166,-0.062393,0.065943,-0.30539,0.15342,0.16398,2.5094
-0.14497,-0.141,0.047538,-0.30738,0.15266,0.16435,2.5082
-0.17581,-0.18871,0.02432,-0.30793,0.15176,0.16472,2.5069
0.030928,-0.19161,-0.0037138,-0.307,0.15071,0.16509,2.5057
0.042967,-0.14862,-0.036234,-0.30456,0.14953,0.16544,2.5044
0.04953,-0.063107,-0.071582,-0.30059,0.1482,0.16579,2.5032
-0.05025,0.053622,-0.10777,-0.29507,0.14674,0.16614,2.5019
-0.048556,0.16326,-0.14281,-0.28796,0.14515,0.16648,2.5007
-0.0083708,0.23357,-0.1747,-0.27925,0.14343,0.16681,2.4994
0.088423,0.23594,-0.20169,-0.26891,0.14158,0.16714,2.4982
-0.041664,0.15437,-0.22293,-0.25691,0.13962,0.16746,2.4969
-0.039817,0.019694,-0.2378,-0.24323,0.13754,0.16777,2.4956
0.031585,-0.1248,-0.24567,-0.22787,0.13535,0.16808,2.4944
-0.057057,-0.2399,-0.24582,-0.21087,0.13305,0.16838,2.4931
0.049338,-0.31467,-0.23747,-0.19239,0.13065,0.16868,2.4919
0.16667,-0.349,-0.21981,-0.17259,0.12814,0.16897,2.4906
0.19015,-0.34326,-0.19249,-0.15161,0.12554,0.16925,2.4893
0.11618,-0.29241,-0.15685,-0.12962,0.12285,0.16953,2.4881
-0.061534,-0.18163,-0.11469,-0.10677,0.12007,0.1698,2.4868
-0.083081,-0.019385,-0.067806,-0.083222,0.1172,0.17007,2.4855
-0.13896,0.16008,-0.017984,-0.059135,0.11426,0.17033,2.4843
0.1065,0.31491,0.032982,-0.034665,0.11124,0.17059,2.483
-0.09206,0.39543,0.083299,-0.0099689,0.10814,0.17084,2.4817
0.090834,0.37073,0.13123,0.014795,0.10498,0.17108,2.4804
0.14828,0.25959,0.17533,0.039469,0.10175,0.17132,2.4792
0.13947,0.094383,0.21442,0.063896,0.098458,0.17155,2.4779
-0.24067,-0.084752,0.24735,0.087919,0.095112,0.17178,2.4766
-0.15223,-0.23912,0.27301,0.11138,0.091712,0.172,2.4753
0.20329,-0.34595,0.29025,0.13412,0.088263,0.17222,2.4741
-0.03484,-0.39194,0.29795,0.15598,0.084769,0.17243,2.4728
-0.050225,-0.35966,0.29542,0.17682,0.081233,0.17264,2.4715
0.044784,-0.24178,0.28376,0.1965,0.077661,0.17284,2.4702
-0.09926,-0.01603,0.26448,0.21494,0.074054,0.17303,2.4689
0.26281,0.25506,0.239,0.23214,0.070418,0.17322,2.4677
0.1384,0.41938,0.20876,0.2481,0.066757,0.17341,2.4664
-0.1179,0.35131,0.17517,0.26281,0.063074,0.17359,2.4651
0.18134,0.13119,0.13958,0.27627,0.059373,0.17377,2.4638
-0.021477,-0.04919,0.10332,0.2885,0.055658,0.17394,2.4625
-0.56423,-0.17484,0.067737,0.29948,0.051933,0.1741,2.4612
0.67241,-0.28871,0.034165,0.30921,0.048203,0.17426,2.4599
-0.62464,-0.41537,0.0039429,0.31771,0.04447,0.17442,2.4587
-0.34619,-0.4408,-0.021592,0.32496,0.040739,0.17457,2.4574
0.2849,-0.32463,-0.041494,0.33098,0.037013,0.17471,2.4561
0.016903,-0.085811,-0.056393,0.33575,0.033298,0.17485,2.4548
-0.11448,0.14975,-0.067309,0.33929,0.029594,0.17499,2.4535
0.021848,0.30634,-0.075264,0.34159,0.025903,0.17512,2.4522
0.2246,0.35736,-0.081279,0.34265,0.022229,0.17525,2.4509
-0.16835,0.29626,-0.086256,0.34249,0.018572,0.17537,2.4496
-0.30718,0.16632,-0.090623,0.3411,0.014933,0.17549,2.4483
-0.45234,0.023253,-0.094687,0.33849,0.011313,0.1756,2.447
-0.08923,-0.086812,-0.098755,0.33466,0.0077127,0.17571,2.4457
