"","s0","s0","s0","s0","s0","s0"
"1",2.80080028743766,2.80121804218396,2.80150725143448,2.80264632185422,2.80416958051411,2.80329915890069
"2",2.80012992061855,2.80054682714513,2.80083535128242,2.80197264201405,2.80349363099797,2.80262401609745
"3",2.79945791047903,2.79987396670932,2.80016180405908,2.80129731074367,2.80281602448585,2.80194721828367
"4",2.79878425525413,2.79919945910932,2.79948660799548,2.80062032626944,2.80213675919812,2.80126876368183
"5",2.7981089531789,2.79852330257794,2.79880976132265,2.79994168681769,2.80145583335512,2.80058865051445
"6",2.79743200248837,2.79784549534801,2.7981312622716,2.79926139061477,2.80077324517724,2.79990687700402
"7",2.79675340141758,2.79716603565234,2.79745110907335,2.79857943588701,2.80008899288482,2.79922344137305
"8",2.79607314820157,2.79648492172372,2.79676929995892,2.79789582086076,2.79940307469822,2.79853834184402
"9",2.79539124107539,2.79580215179499,2.79608583315932,2.79721054376235,2.79871548883781,2.79785157663944
"10",2.79470767827408,2.79511772409895,2.79540070690558,2.79652360281812,2.79802623352395,2.79716314398181
"11",2.79402245803266,2.79443163686841,2.79471391942871,2.79583499625442,2.79733530697699,2.79647304209363
"12",2.7933355785862,2.79374388833618,2.79402546895973,2.79514472229759,2.7966427074173,2.7957812691974
"13",2.79264703816971,2.79305447673508,2.79333535372966,2.79445277917395,2.79594843306525,2.79508782351562
"14",2.79195683501826,2.79236340029792,2.79264357196952,2.79375916510987,2.79525248214118,2.79439270327078
"15",2.79126496736686,2.79167065725751,2.79195012191032,2.79306387833166,2.79455485286546,2.7936959066854
"16",2.79057143345058,2.79097624584667,2.79125500178309,2.79236691706568,2.79385554345845,2.79299743198195
"17",2.78987623150444,2.7902801642982,2.79055820981885,2.79166827953827,2.79315455214051,2.79229727738296
"18",2.78917935976348,2.78958241084492,2.7898597442486,2.79096796397575,2.792451877132,2.79159544111091
"19",2.78848081646275,2.78888298371963,2.78915960330338,2.79026596860449,2.79174751665329,2.79089192138831
"20",2.78778059983729,2.78818188115517,2.78845778521419,2.7895622916508,2.79104146892473,2.79018671643765
"21",2.78707870812213,2.78747910138432,2.78775428821206,2.78885693134104,2.79033373216668,2.78947982448144
"22",2.78637513955232,2.78677464263991,2.78704911052801,2.78814988590155,2.78962430459951,2.78877124374217
"23",2.7856698923629,2.78606850315476,2.78634225039304,2.78744115355865,2.78891318444357,2.78806097244235
"24",2.7849629647889,2.78536068116166,2.78563370603819,2.78673073253871,2.78820036991922,2.78734900880447
"25",2.78425435506538,2.78465117489344,2.78492347569447,2.78601862106804,2.78748585924683,2.78663535105104
"26",2.78354406142736,2.7839399825829,2.7842115575929,2.785304817373,2.78676965064676,2.78591999740454
"27",2.78283208210988,2.78322710246286,2.7834979499645,2.78458931967993,2.78605174233937,2.78520294608749
"28",2.782118415348,2.78251253276613,2.78278265104028,2.78387212621515,2.78533213254501,2.78448419532238
"29",2.78140305937674,2.78179627172552,2.78206565905127,2.78315323520502,2.78461081948405,2.78376374333171
"30",2.78068601243116,2.78107831757385,2.78134697222847,2.78243264487588,2.78388780137685,2.78304158833799
"31",2.77996727274628,2.78035866854393,2.78062658880292,2.78171035345406,2.78316307644377,2.7823177285637
"32",2.77924683855715,2.77963732286856,2.77990450700563,2.7809863591659,2.78243664290516,2.78159216223136
"33",2.77852470809881,2.77891427878057,2.77918072506761,2.78026066023774,2.7817084989814,2.78086488756345
"34",2.7778008796063,2.77818953451276,2.77845524121989,2.77953325489593,2.78097864289284,2.78013590278248
"35",2.77707535131466,2.77746308829794,2.77772805369348,2.77880414136681,2.78024707285984,2.77940520611096
"36",2.77634812145893,2.77673493836893,2.77699916071941,2.7780733178767,2.77951378710277,2.77867279577137
"37",2.77561918827414,2.77600508295855,2.77626856052868,2.77734078265196,2.77877878384197,2.77793866998622
"38",2.77488854999535,2.77527352029959,2.77553625135233,2.77660653391893,2.77804206129782,2.777202826978
"39",2.77415620485759,2.77454024862489,2.77480223142136,2.77587056990393,2.77730361769068,2.77646526496923
"40",2.7734221510959,2.77380526616723,2.7740664989668,2.77513288883332,2.77656345124089,2.77572598218239
"41",2.77268638694533,2.77306857115945,2.77332905221966,2.77439348893344,2.77582156016884,2.77498497683999
"42",2.7719489106409,2.77233016183435,2.77258988941097,2.77365236843061,2.77507794269487,2.77424224716452
"43",2.77120972041766,2.77159003642474,2.77184900877173,2.77290952555119,2.77433259703934,2.77349779137849
"44",2.77046881451066,2.77084819316344,2.77110640853298,2.77216495852152,2.77358552142262,2.7727516077044
"45",2.76972619115493,2.77010463028326,2.77036208692572,2.77141866556793,2.77283671406507,2.77200369436474
"46",2.76898184858551,2.76935934601701,2.76961604218098,2.77067064491676,2.77208617318705,2.77125404958201
"47",2.76823578503744,2.7686123385975,2.76886827252977,2.76992089479435,2.77133389700892,2.77050267157872
"48",2.76748799874576,2.76786360625754,2.76811877620312,2.76916941342705,2.77057988375103,2.76974955857736
"49",2.76673848794552,2.76711314722995,2.76736755143204,2.76841619904119,2.76982413163376,2.76899470880044
"50",2.76598725087175,2.76636095974754,2.76661459644755,2.76766124986311,2.76906663887745,2.76823812047044
"51",2.7652342857595,2.76560704204313,2.76585990948066,2.76690456411916,2.76830740370248,2.76747979180989
"52",2.76447959084379,2.76485139234951,2.7651034887624,2.76614614003567,2.7675464243292,2.76671972104126
"53",2.76372316435969,2.76409400889951,2.76434533252379,2.76538597583898,2.76678369897797,2.76595790638706
"54",2.76296500454221,2.76333488992594,2.76358543899584,2.76462406975543,2.76601922586915,2.76519434606979
"55",2.76220510962641,2.76257403366162,2.76282380640957,2.76386042001137,2.76525300322311,2.76442903831196
"56",2.76144347784732,2.76181143833934,2.762060432996,2.76309502483313,2.7644850292602,2.76366198133606
"57",2.76068010743999,2.76104710219193,2.76129531698615,2.76232788244706,2.76371530220079,2.76289317336458
"58",2.75991499663945,2.76028102345219,2.76052845661104,2.76155899107949,2.76294382026523,2.76212261262004
"59",2.75914814368075,2.75951320035295,2.75975985010168,2.76078834895676,2.76217058167388,2.76135029732492
"60",2.75837954679892,2.75874363112701,2.75898949568909,2.76001595430521,2.76139558464712,2.76057622570173
"61",2.75760920422901,2.75797231400718,2.7582173916043,2.75924180535119,2.76061882740529,2.75980039597297
"62",2.75683711420605,2.75719924722627,2.75744353607831,2.75846590032102,2.75984030816875,2.75902280636114
