"","s0","s0","s0","s0","s0","s0"
"92",0.156625405289696,0.156058490292125,0.15553619522198,0.154613248192924,0.153861370674129,0.15277163064062
"93",0.155464992752063,0.154887603388911,0.154347651492361,0.153423388451279,0.152652961680875,0.151565664397762
"94",0.154208760538446,0.153621153144293,0.153063717741197,0.152138655325794,0.15134996587088,0.150265742640883
"95",0.152856588611814,0.152259019864029,0.151684274522894,0.150758930030171,0.149952264851977,0.148871747776976
"96",0.15140835693514,0.150801083853879,0.150209202391861,0.149284093778113,0.148459740231999,0.14738356221303
"97",0.149863945471395,0.149247225419601,0.148638381902506,0.147714027783321,0.146872273618779,0.145801068356037
"98",0.148223234183551,0.147597324866953,0.146971693609236,0.1460486132595,0.145189746620151,0.144124148612989
"99",0.14648610303458,0.145851262501696,0.145209018066459,0.14428773142035,0.143412040843947,0.142352685390877
"100",0.144652431987451,0.144008918629588,0.143350235828584,0.142431263479575,0.141539037898002,0.140486561096692
"101",0.142722101005139,0.142070173556388,0.141395227450018,0.140479090650878,0.139570619390147,0.138525658137425
"102",0.140694990050612,0.140034907587855,0.139343873485168,0.13843109414796,0.137506666928217,0.136469858920067
"103",0.138570979086844,0.137903001029748,0.137196054488444,0.136287155184524,0.135347062120045,0.13431904585161
"104",0.136349948076806,0.135674334187825,0.134951651014251,0.134047154974273,0.133091686573464,0.132073101339044
"105",0.134031776983469,0.133348787367847,0.132610543617,0.131710974730909,0.130740421896306,0.129731907789362
"106",0.131616345769805,0.130926240875571,0.130172612851096,0.129278495668135,0.128293149696406,0.127295347609554
"107",0.129103573661264,0.128406617172977,0.127637785719767,0.126749646945177,0.125749804262249,0.124763356846037
"108",0.126493639993647,0.125790117321578,0.125006295197377,0.12412467329241,0.123110665645315,0.122136223406655
"109",0.123787269168867,0.123077522295768,0.122279005556903,0.121404468897019,0.120376720023057,0.119414952556252
"110",0.120985747078357,0.120270200204664,0.119457406004745,0.118590565755384,0.117549633017123,0.116601236093118
"111",0.118090863800867,0.117370032552098,0.11654351374741,0.115685026403817,0.114631616710547,0.113697312047607
"112",0.1151048515356,0.114379335374585,0.113539771621246,0.112690331100282,0.111625290644118,0.110705818732146
"113",0.112030315872522,0.111300774017092,0.110448938662242,0.109609259853823,0.108533536827646,0.107629644474424
"114",0.108870152067927,0.108137267627876,0.107273975941756,0.106444774045933,0.105359360593379,0.104471786164876
"115",0.105627412773969,0.104891865271385,0.104017933879209,0.103199909869263,0.102105796675308,0.101235259909804
"116",0.102305177460015,0.101567637623002,0.100683876771064,0.0998777147065166,0.0987758823449776,0.0979230824788898
"117",0.0989065255954304,0.0981676553581123,0.0972748689137842,0.0964812359403941,0.09537265487393,0.0945382706418149
"118",0.0954345366495811,0.0946949891521,0.0937939746038331,0.0930135209535977,0.0918991515337084,0.0910838411682602
"119",0.091892290091833,0.0911527096803495,0.0902442581376738,0.0894776171288288,0.0883584095958558,0.0875628108279063
"120",0.0882828653915518,0.0875438876182451,0.0866287838117697,0.085876571848789,0.0847534663319149,0.0839781963904345
"121",0.0846093420181038,0.0838715936411713,0.0829506159225841,0.0822134324961803,0.0810873590134291,0.0803330146255258
"122",0.0808747994408548,0.0801388984245125,0.0792128187665803,0.0784912464537041,0.0773631249119413,0.0766302823028612
"123",0.0770823171291706,0.076348872643653,0.0754184566402216,0.0747130611040622,0.0735838012989943,0.0728730161921217
"124",0.0732349745524172,0.0725045869739773,0.0715705938399713,0.0708819238299561,0.0697524254461313,0.0690642330629885
"125",0.0693358511799605,0.0686091120908697,0.0676722946622927,0.0670008820140877,0.0658720346248953,0.0652069496851424
"126",0.0653880264811664,0.0646655186697147,0.063726623403649,0.0630729830391586,0.0619456661068292,0.0613041828282646
"127",0.0613945799254009,0.0606768773858966,0.0597366443605035,0.0591012742878703,0.057976357163476,0.057358949262036
