"","s0","s0","s0","s0","s0","s0"
"1",2.41699639537414,2.41692935284399,2.41682788552105,2.41694918496514,2.41717242538956,2.41676623991412
"2",2.41606410248382,2.41599587562785,2.41589344667668,2.41601226458756,2.41623235167092,2.41582727479523
"3",2.41512571422541,2.41505629537676,2.41495289865466,2.41506921891337,2.41528613198607,2.4148821711767
"4",2.4141812534147,2.41411063493531,2.41400626432276,2.41412007087083,2.4143337893406,2.41393095203644
"5",2.41323074286749,2.41315891714811,2.41305356654879,2.41316484338821,2.41337534674004,2.41297364035237
"6",2.41227420539957,2.41220116485975,2.41209482820052,2.41220355939376,2.41241082718998,2.41201025910238
"7",2.41131166382675,2.41123740091484,2.41113007214574,2.41123624181577,2.41144025369596,2.41104083126439
"8",2.41034314096481,2.41026764815797,2.41015932125225,2.41026291358249,2.41046364926356,2.41006537981632
"9",2.40936865962956,2.40929192943373,2.40918259838782,2.40928359762219,2.40948103689833,2.40908392773608
"10",2.40838824263679,2.40831026758673,2.40819992642025,2.40829831686313,2.40849243960584,2.40809649800157
"11",2.4074019128023,2.40732268546157,2.40721132821732,2.40730709423359,2.40749788039165,2.4071031135907
"12",2.40640969294189,2.40632920590284,2.40621682664683,2.40630995266183,2.40649738226131,2.4061037974814
"13",2.40541160587135,2.40532985175514,2.40521644457655,2.4053069150761,2.4054909682204,2.40509857265156
"14",2.40440767440649,2.40432464586308,2.40421020487428,2.40429800440469,2.40447866127447,2.4040874620791
"15",2.40339792136309,2.40331361107124,2.40319813040781,2.40328324357585,2.40346048442908,2.40307048874193
"16",2.40238236955695,2.40229677022424,2.40218024404492,2.40226265551786,2.40243646068981,2.40204767561796
"17",2.40136104180388,2.40127414616665,2.4011565686534,2.40123626315897,2.4014066130622,2.40101904568511
"18",2.40033396091966,2.4002457617431,2.40012712710103,2.40020408942745,2.40037096455182,2.39998462192128
"19",2.3993011497201,2.39921163979816,2.39909194225562,2.39916615725158,2.39932953816424,2.39894442730438
"20",2.398262631021,2.39817180317645,2.39805103698493,2.3981224895596,2.39828235690501,2.39789848481233
"21",2.39721842763814,2.39712627472256,2.39700443415677,2.3970731092798,2.3972294437797,2.39684681742304
"22",2.39616856238733,2.39607507728108,2.39595215663892,2.39601803934043,2.39617082179387,2.39578944811441
"23",2.39511305808436,2.39501823369663,2.39489422729916,2.39495730266977,2.39510651395308,2.39472639986436
"24",2.39405193754503,2.39395576681378,2.39383066900529,2.39389092219607,2.39403654326289,2.3936576956508
"25",2.39298522358514,2.39288769947716,2.39276150462509,2.39281892084761,2.39296093272887,2.39258335845164
