"","ResidualOutput.ResidualOutput.ResidualOutput.ResidualOutput.ResidualOutput.ResidualOutput.ResidualOutput","ResidualOutput.ResidualOutput.ResidualOutput.ResidualOutput.ResidualOutput.ResidualOutput.BasicARIMA$residuals","ResidualOutput.ResidualOutput.ResidualOutput.ResidualOutput.ResidualOutput.BasicARIMA$residuals","ResidualOutput.ResidualOutput.ResidualOutput.ResidualOutput.BasicARIMA$residuals","ResidualOutput.ResidualOutput.ResidualOutput.BasicARIMA$residuals","ResidualOutput.ResidualOutput.BasicARIMA$residuals","ResidualOutput.BasicARIMA$residuals","BasicARIMA$residuals"
"1",0.00202479889686597,0.0269578014294751,0.0177587158512473,-0.0715555384966639,-0.344443558634912,-0.097082,-0.000108429945785041,0.00126127618811572
"2",-0.0101547295355462,0.00473769099825664,0.00489626696196245,-0.0158266127813969,-0.336293558634912,-0.092167,0.000800000000003441,-0.00378537752179538
"3",0.0246097378214473,0.0496261280396076,0.012684750783462,-0.0142099346318572,-0.327673558634912,-0.087255,0.000800000000000009,5.58294919375107e-05
"4",-0.129452670877458,-0.0875932844655995,0.0123045613685433,-0.0123598079156536,-0.318613558634912,-0.082348,0.000809999999999991,-3.76300092127446e-05
"5",-0.00143390709875869,-0.041224849567745,0.00814985337998257,-0.0103034188047865,-0.309133558634912,-0.077448,0.000810000000000005,-3.56755526417246e-05
"6",0.174654756227139,0.132425837890734,0.00424415604481174,-0.0080383554466848,-0.299263558634912,-0.072556,0.000799999999999995,-3.38826259967227e-05
"7",-0.0931163965875656,0.0112434756539879,-0.0134856583291575,-0.00556220598877721,-0.289033558634912,-0.067672,0.000820000000000001,-3.09219359113393e-05
"8",-0.158773756731822,-0.0473048182754636,0.00337776388693033,-0.00289255857849263,-0.278463558634912,-0.0628,0.000810000000000005,-2.60874075398194e-05
"9",0.040688637057629,0.110797767611036,-0.0149163050045862,-1.72693468789564e-05,-0.267553558634912,-0.05794,0.000820000000000001,-1.92759445751672e-05
"10",-0.111326896665073,0.0250794623631024,-0.00088130690312765,0.00306593956682544,-0.256323558634912,-0.053093,0.000820000000000001,-1.11522207964375e-05
"11",-0.105495329309612,-0.0049492399916029,-0.0125376172518278,0.00634934602338216,-0.244783558634912,-0.048262,0.000819999999999987,-2.91958349269395e-06
"12",0.00818829887017974,0.0386306377145748,-0.000732159912579526,0.00979509389174343,-0.232953558634912,-0.043448,0.000818000000000013,4.24790112916506e-06
"13",0.0761674738373803,0.0706770336264373,-0.00384857553322922,0.0131647910736233,-0.220833558634912,-0.038651,0.000824999999999992,9.61842870302213e-06
"14",-0.0369194309514044,-0.060120496845481,0.00269309133373439,0.0164468296673076,-0.208453558634912,-0.033874,0.000826999999999994,1.29191778304443e-05
"15",0.101079231346755,-0.0345363182490795,-0.00135547591787177,0.0196594677792729,-0.195813558634912,-0.029118,0.00082900000000001,1.41545633955265e-05
"16",0.136097290856707,-0.0477234569724689,0.00355355922544001,0.0227812314996144,-0.182933558634912,-0.024385,0.000830999999999998,1.34748354812915e-05
"17",0.312166228334011,0.108208072597294,-0.00182781183786607,0.0258403789348086,-0.169813558634912,-0.019676,0.000833,-8.72447358459148e-05
"18",0.165554168463656,0.0757397356657778,-0.000717655537037465,0.0288055701667604,-0.156493558634912,-0.014992,0.000835000000000002,-8.72857360604535e-06
"19",0.0282616057318677,-0.0259928449679539,0.0105901442213647,0.0316750633019463,-0.142953558634912,-0.010335,0.000837999999999992,4.9338165232819e-06
"20",0.206598719262018,0.084073438282668,0.0105131174541333,0.0344871164468426,-0.129233558634912,-0.0057068,0.000839000000000006,1.61898284193624e-05
"21",0.0819140444812627,-0.031045383071761,0.023102302746922,0.0371805236751637,-0.115333558634912,-0.0011081,0.000841999999999996,2.3839532854378e-05
"22",0.220968342887273,0.03661926961226,0.00708964943128323,0.0398132751097671,-0.101263558634912,0.0034591,0.000842999999999997,2.73727180140395e-05
"23",0.260640013775296,0.101187640436556,0.00896224217752392,0.0423361648243671,-0.0870505586349121,0.0079936,0.000846,-7.21826955986913e-05
"24",0.0530027111566874,-0.0213605611885766,0.00204663869613675,0.0448153437319925,-0.0726955586349121,0.012494,0.000848000000000002,5.10754343331848e-06
"25",0.0516067858127236,-0.0320643934964959,-0.000293364787727846,0.0474038738899769,-0.0582145586349121,0.016958,0.000850000000000004,1.63844422491425e-05
"26",0.201382973920358,0.127317785790037,-0.0124102554604143,0.05000788082952,-0.0436225586349121,0.021385,0.000851000000000005,2.419509360631e-05
"27",0.00932266963080643,0.0545009075523716,0.000886490441966065,0.0520772171596314,-0.0289295586349121,0.025774,0.000853999999999994,-7.15694668762601e-05
"28",-0.088379999579402,-0.0423508223353552,-0.00441613392379395,0.0534823659397977,-0.0141515586349121,0.030122,0.000855999999999996,8.99534079493207e-06
"29",0.124953374507805,0.0666655026979385,0.00315214825838961,0.0540961755294295,0.000700441365087883,0.034429,0.000858000000000012,2.28935178300859e-05
"30",0.117054920211307,0.0499035024659473,-0.0058628937817736,0.0535989131845853,0.0156126413650879,0.038693,0.00086,-6.73450405847428e-05
"31",0.0499903586478939,-0.0463232417189226,0.00593015048709425,0.0518057058144096,0.0305714413650879,0.042912,0.000862000000000002,1.75259453516362e-05
"32",0.388377296796616,0.2062415065814,-0.00388223593710534,0.0484394024672855,0.0455654413650879,0.047085,0.00086399999999999,3.42479762932118e-05
"33",0.190508108971827,0.125842759520516,0.00653609774902948,0.0434393684045487,0.0605804413650879,0.051211,0.000866000000000006,-5.51463430640541e-05
"34",0.202200031246889,0.14692265052827,0.00285621185606432,0.036754432920297,0.0756024413650879,0.055287,0.000867999999999994,2.88178771003306e-05
"35",0.018044674915585,-0.0241225436120849,0.00787370557000762,0.0283930233331997,0.0906204413650879,0.059313,0.00087000000000001,-5.64232335100146e-05
"36",-0.117958300627515,-0.251764774383305,-0.00740979500400649,0.0183139689373543,0.105620441365088,0.063288,0.000871999999999998,3.14321610132919e-05
"37",0.826121308337555,0.543981954735853,-0.00567320773339122,0.00645583104323988,0.120586441365088,0.067209,0.000874,-5.0670588631169e-05
"38",-0.0472851988361006,0.181844115121749,-0.00711430956671522,-0.00707336500590305,0.135506441365088,0.071075,0.000876000000000002,3.92146371996125e-05
"39",-0.39694284763303,-0.115108921171276,-0.00444798196428047,-0.0209138519733102,0.150366441365088,0.074885,0.000876999999999989,-4.21391461719983e-05
"40",-0.387856383713083,-0.30161174418121,-0.00833716126379409,-0.0346973717525051,0.165116441365088,0.078637,0.000880000000000006,4.72663313630164e-05
"41",-0.0772006219944179,-0.236138712435512,-0.00173819966278194,-0.0484307085400595,0.179736441365088,0.082329,0.000881999999999994,-3.560742219677e-05
"42",-0.0619837308355153,-0.261945081996036,-0.00208144785844358,-0.062100780524355,0.194156441365088,0.085961,0.00088400000000001,5.15440213248245e-05
"43",0.503001085209847,0.292703470483647,0.0037190673817003,-0.075494371901963,0.208356441365088,0.089531,0.000884999999999997,-3.3929593425894e-05
"44",-0.424926471687574,-0.276608182070004,0.0116699845668618,-0.087725453041456,0.222296441365088,0.093037,0.000888,5.06479377604109e-05
"45",0.0269308737149385,-0.0614069874185918,0.0193997784807783,-0.0976958030321692,0.235926441365088,0.096479,0.000889000000000001,-3.70149077799264e-05
"46",0.0694451423121271,-0.045525896365323,0.020017279937576,-0.101883724488339,0.249206441365088,0.099853,0.000891000000000003,-5.38943958570486e-05
"47",0.172561632071619,0.0711670467429986,-0.00175601150492416,-0.0993317649221918,0.262106441365088,0.10316,0.000893999999999992,3.81974846847407e-05
"48",-0.263571350540667,-0.187357655995711,-0.0264107553517902,-0.0902347020054071,0.274566441365088,0.1064,0.000895000000000007,-4.10179441274867e-05
"49",0.13625134802101,0.282105834459491,-0.102465608613305,-0.0757091402157437,0.286566441365088,0.10956,0.000896999999999995,-4.97909423165589e-05
"50",-0.821914755700876,-0.307317409286017,0.0451687656122887,-0.056023211285153,0.298056441365088,0.11266,0.000898999999999997,4.90545960335707e-05
"51",0.184793374436964,0.287212663474748,0.0992061903612473,-0.0310905892679284,0.308986441365088,0.11568,0.000900999999999999,-2.55580241296133e-05
"52",-0.34517376893183,-0.214413081809117,-0.0550064822593486,-0.00248468023474463,0.319326441365088,0.11862,0.000902,-3.23114292867154e-05
"53",0.197837471742017,-0.00851370721162374,-0.00476082233853584,0.0234791350869644,0.328996441365088,0.12149,0.000905000000000003,6.59804893755493e-05
"54",0.232906425918728,-0.0166270786293533,0.0700387932629856,0.0451602571789179,0.337946441365088,0.12428,0.000906000000000004,-1.14360839143922e-05
"55",0.61783417695221,0.361987515548013,-0.0260171949650356,0.0624866478333138,0.346086441365088,0.12698,0.000909,-2.26415551798635e-05
"56",-0.578793344495097,-0.527937393685519,0.000626984401710884,0.0754161348505401,0.353356441365088,0.12961,0.000910000000000001,-2.96383225585793e-05
"57",0.476755746109772,0.081116865338995,0.0300001337983383,0.0838668140146046,0.359686441365088,0.13216,0.000911999999999996,-3.18959823241949e-05
"58",0.120339097664766,-0.0849130526249308,-0.01997422930302,0.0878755131258953,0.364996441365088,0.13462,0.000914000000000005,-2.95810572738933e-05
"59",0.232031528069612,0.0556237407862832,0.00804429851013155,0.0877353865037149,0.369226441365088,0.13699,0.000914999999999999,7.65177245042121e-05
"60",0.120215168978026,0.087582532654201,-0.00457806605689379,0.0834543317774223,0.372306441365088,0.13928,0.000917999999999995,4.6957171559295e-06
"61",-0.134239713123369,-0.0841206554213687,-0.0107309846885729,0.0748811041239574,0.374166441365088,0.14148,0.000919000000000003,-3.69195716212362e-06
"62",0.126424060738658,0.1137352789835,-0.0125785682033091,0.0619081723988889,0.374736441365088,0.14359,0.000920999999999998,-1.07376537905716e-05
"63",-0.114973891012589,-0.0679966894934708,0.0220720818782471,0.0444883220995569,0.373936441365088,0.14561,0.000923,-1.56149201568179e-05
"64",0.247758335171461,0.153794290217221,0.0197560356619685,0.023734472715111,0.371706441365088,0.14753,0.000925000000000002,-1.78758998430505e-05
"65",-0.114571167538667,-0.181114122061959,0.0192513639682127,0.00422522077641341,0.367996441365088,0.14937,0.000925999999999996,-1.74740455245867e-05
"66",0.44994433902855,0.176675580958101,0.00299648577025131,-0.0129389329696814,0.362816441365088,0.1511,0.000928000000000005,-1.47300179563022e-05
"67",0.237498176497978,0.152473824642768,0.00151750708631682,-0.0277330166608916,0.356226441365088,0.15275,0.00093,-1.02514454018922e-05
"68",-0.0499034706403172,0.0292890385994369,-0.0145718719644319,-0.0399921924267454,0.348276441365088,0.1543,0.000931999999999995,-4.82184103551735e-06
"69",-0.142936763677068,-0.0340178097998491,0.0296519007971991,-0.049199880503247,0.339016441365088,0.15576,0.000934000000000004,7.23547724060012e-07
"70",0.0548799226765934,0.12579403394694,-0.00290981230165466,-0.0555730695195443,0.328516441365088,0.15712,0.000934999999999998,5.61688176833912e-06
"71",-0.306214585846073,-0.133657533275583,0.00163286414129166,-0.0591862318918327,0.316806441365088,0.15839,0.000937,9.25591158527706e-06
"72",-0.155041343953783,-0.0408974855985853,-0.0389645103910483,-0.0599993675429356,0.303956441365088,0.15957,0.000939000000000002,1.12696420103142e-05
"73",0.0922587780480974,0.30370794584345,-0.027290730975778,-0.0579764495973147,0.290006441365088,0.16065,0.000940999999999997,1.15457359558974e-05
"74",-1.05592920705371,-0.565305643333054,0.00753080890004115,-0.0530764779777935,0.275026441365088,0.16164,0.000941999999999998,1.02199003451998e-05
"75",-0.0628225311610533,-0.0596952925430573,-0.0145766399067893,-0.0452634124096528,0.259056441365088,0.16253,0.000944,-9.23642245696824e-05
"76",0.0379882921512846,0.0630754633516085,-0.0184763969739675,-0.0344972394165352,0.242146441365088,0.16333,0.000945000000000001,-1.52223448508906e-05
"77",0.0530801543811059,0.153716102880233,-0.00613230444403867,-0.0215039187237215,0.224366441365088,0.16403,0.000947999999999997,-5.9954325593868e-07
"78",0.0143418932075453,0.189042321027752,0.00164820047936137,-0.00931064703073853,0.205756441365088,0.16463,0.000948999999999998,1.26468807408564e-05
"79",0.126174284138932,0.287771866584936,0.000688100944944675,0.00131944446508167,0.186366441365088,0.16515,0.000951,2.28476134065972e-05
"80",0.486803003879992,0.663586633640478,0.00589488319600925,0.0103731751806943,0.166226441365088,0.16556,0.000952000000000001,-7.10823030133385e-05
"81",-0.695843739519798,-0.288165860573538,0.00832405774956849,0.0178474985248641,0.145376441365088,0.16588,0.000955000000000004,1.09482456561004e-05
"82",-0.0864522616333738,-0.20212532398107,0.00824917565943542,0.0236796358899746,0.123836441365088,0.16611,0.000954999999999998,2.64038652566767e-05
"83",0.0116184663558548,-0.298163049300354,0.00876142859066881,0.0278462727011715,0.101689441365088,0.16624,0.000958000000000001,3.67177939699296e-05
"84",0.230637410916947,-0.170040950128271,0.0157038101397592,0.0302680943836004,0.0790244413650879,0.16627,0.000959000000000002,-5.90027724554664e-05
"85",0.108366889157899,-0.163222747874222,0.00730675114587109,0.0309410360082737,0.0559284413650879,0.16621,0.000960999999999997,1.97681354057094e-05
"86",0.507299735465796,0.338370817495353,0.00711092666801932,0.0298893006298228,0.0324884413650879,0.16605,0.000961999999999998,3.1086986257524e-05
"87",-0.233823113614673,-0.00171563270411446,0.00317946864870297,0.0276617344635648,0.00879284136508788,0.1658,0.000965000000000001,-6.29610757881517e-05
"88",-0.474969184557756,-0.282176357365287,0.00462019705449636,0.0243828480563204,-0.0150715586349121,0.16544,0.000965000000000004,1.78554222597217e-05
"89",-0.116495631373951,-0.159517283476751,-0.000312971497236704,0.0200450278402438,-0.0390185586349121,0.165,0.000966999999999999,-6.87221295681937e-05
"90",-0.0532071272636933,-0.14107225346744,0.000946190192691973,0.0146347406425746,-0.0629645586349121,0.16445,0.000968999999999998,1.96058444566417e-05
"91",-0.0477517451505013,-0.114009793765446,0.000607187270530066,0.00814145329055253,-0.0868295586349121,0.16381,0.000970000000000002,3.95516843370195e-05
"92",0.286400659963991,0.246631405858443,0.0063886205767974,0.000551672808960124,-0.110533558634912,0.16307,0.000972000000000001,-4.78841679625314e-05
"93",-0.077317346347756,0.10559199847606,0.00846405553991589,-0.00788009377742001,-0.133983558634912,0.16223,0.000972999999999998,3.68291519035055e-05
"94",-0.408959847442649,-0.233807524831806,0.000134088879808016,-0.0156387484633106,-0.157113558634912,0.1613,0.000975,-4.88276041335396e-05
"95",-0.0836365691020958,-0.165795611368537,0.00633664735695045,-0.0207587594924842,-0.179863558634912,0.16027,0.000976000000000001,3.76161414548383e-05
"96",0.0503671975497812,-0.110073301953287,-0.00101220042597325,-0.0227795997099547,-0.202143558634912,0.15914,0.000976999999999999,-4.65900075993826e-05
"97",-0.00761819355448742,-0.111115558534101,-0.00788882470542047,-0.0217600633878492,-0.223893558634912,0.15792,0.000978,4.08545997441883e-05
"98",0.187267994975423,0.172070035568593,-0.0199938735783836,-0.0182633007954068,-0.245043558634912,0.15659,0.000980000000000002,-4.28921323738341e-05
"99",-0.451296310366569,-0.204993195496637,-0.0190202871788612,-0.013213557986997,-0.265513558634912,0.15517,0.000980999999999999,-5.55379515380822e-05
"100",0.0205104553867805,0.10110762913312,0.0283236795573281,-0.00680190671299573,-0.285243558634912,0.15365,0.000982,4.06507945651189e-05
"101",-0.154822131796758,-0.041624221310704,0.00993070793821313,0.000768951369204629,-0.304163558634912,0.15204,0.000983000000000001,-3.51954983066743e-05
"102",0.074815654627256,0.069966337256625,-0.00635130105860358,0.00828936678240232,-0.322123558634912,0.15032,0.000985,5.82217215216849e-05
"103",-0.0883790327834739,-0.0887347030376128,0.0173294956216172,0.0141222894519119,-0.338973558634912,0.14851,0.000985,-2.25162328365116e-05
"104",0.0283154551072169,-0.0765017414215685,0.00372634336601836,0.0178975616421933,-0.354523558634912,0.14659,0.000986999999999998,-3.52321696323606e-05
"105",0.354754752493069,0.228837927331846,0.00396693735777548,0.0196213868212614,-0.368653558634912,0.14458,0.000988000000000001,-4.18756647095394e-05
"106",-0.408642231753752,-0.319331504611415,0.00379367131833522,0.0192724347486281,-0.381223558634912,0.14247,0.000987999999999999,5.78539553263781e-05
"107",-0.0259023029748859,-0.179610647729409,0.0101588207175304,0.0171174662982357,-0.392093558634912,0.14026,0.00099,-1.71505695983439e-05
"108",0.014675157325426,-0.175535560068797,0.00529171712532786,0.0143141924225711,-0.401153558634912,0.13796,0.000991000000000001,-2.54363707458082e-05
"109",0.115991720805768,-0.0643420092508718,0.0016317600531397,0.0111453592261683,-0.408253558634912,0.13555,0.000991000000000001,-2.9427264919379e-05
"110",0.0404434317611098,-0.0261147535033401,0.00427166125168697,0.00762861197521858,-0.413303558634912,0.13304,0.0009926,7.09928969994609e-05
"111",0.28251585184942,0.30036716504746,-0.00224650431181522,0.00384089071789367,-0.416243558634912,0.13044,0.0009932,-5.18182961211127e-06
"112",-0.207321107998922,0.0664444237675856,-0.00487504638192122,-0.000172779163977427,-0.417123558634912,0.12773,0.0009941,-1.61535692346272e-05
"113",-0.246099230700697,-0.018947389246046,-0.00351125169901582,-0.00439872912788018,-0.415963558634912,0.12493,0.0009948,-2.38287219701454e-05
"114",-0.103082582539561,0.0171379784418407,-0.00719681194059058,-0.00884007624440478,-0.412793558634912,0.12203,0.0009956,-2.74890875617548e-05
"115",-0.134485621758774,-0.0559915759424698,-0.00441803989137654,-0.0134959509833225,-0.407663558634912,0.11903,0.0009963,-2.70355937409036e-05
"116",-0.103431881342911,-0.0875980386453675,-0.000952625262051809,-0.0183694436168615,-0.400603558634912,0.11594,0.000997,7.70598574921304e-05
"117",0.215193994845139,0.165116075170267,0.00562919994896638,-0.0231905578164311,-0.391653558634912,0.11276,0.0009977,3.36670465876085e-06
"118",-0.0944619210180004,-0.032141837009967,0.0106523810310428,-0.026858151336304,-0.380853558634912,0.1095,0.0009983,-6.5367028641263e-06
"119",-0.136629396292393,-0.160643348570724,0.00296341251444353,-0.0290813481913792,-0.368253558634912,0.10615,0.00099886,-1.45615866750943e-05
"120",0.0264108436642623,-0.140128170396905,0.012254399969761,-0.0298435929814666,-0.353873558634912,0.10272,0.00099944,-1.98007097826499e-05
"121",0.0561243978832291,-0.154952504043849,0.00487222798318646,-0.0291178758635915,-0.337753558634912,0.09922,0.001,-2.18171875064294e-05
"122",0.0572386927445607,-0.136165221738747,-0.00226887028506292,-0.0268991918605944,-0.319943558634912,0.095643,0.0010004,-2.06571929743879e-05
"123",0.294855357975675,0.177966047022002,-0.0149847222783923,-0.02336073698303,-0.300473558634912,0.091996,0.001001,-1.67955144253711e-05
"124",-0.366970329330318,-0.18710067424611,-0.0229428932260675,-0.0193202932833766,-0.279393558634912,0.088282,0.0010013,-1.10280834415159e-05
"125",-0.073777673504249,0.0187232304284716,-0.00549060266712899,-0.0149918311302062,-0.256743558634912,0.084504,0.0010018,-0.000104331400638649
"126",-0.144521024777492,0.00893091393163255,-0.0201530504052533,-0.0103422687119002,-0.232573558634912,0.080664,0.0010021,-1.72023343486399e-05
"127",-0.193593135524509,-0.0556189390585618,-0.00692198416215212,-0.00536812224141145,-0.206963558634912,0.076768,0.0010025,6.68486711957206e-06
"128",-0.127294967055673,-0.0616412847534074,-0.0273313915312056,-4.59079316926791e-05,-0.180003558634912,0.072816,0.0010028,2.72796482820387e-05
"129",0.187805980942461,0.173080228365177,-0.00823035919121323,0.00555812598792232,-0.151833558634912,0.068814,0.001003,4.2101362720693e-05
"130",-0.0701855380225695,0.000925777585881485,-0.00987632621592921,0.0108667933454332,-0.122603558634912,0.064763,0.0010032,4.97039485433222e-05
"131",-0.0889561701061208,-0.136288848823648,0.00479391496823667,0.0156251364438882,-0.0924535586349121,0.060667,0.001004,4.97700343992782e-05
"132",0.268208120790023,0.00986524182377541,0.0102543999137383,0.0197748477910978,-0.0615335586349121,0.056529,0.001003,-5.69582599765284e-05
"133",0.395212058018676,0.100271688837795,0.00724867631981813,0.023306949935825,-0.0299865586349121,0.052352,0.001004,1.16229186295969e-05
"134",0.107200901343074,-0.137418317103359,0.0206123741233682,0.0262114654268328,0.00204244136508788,0.048139,0.001004,1.48795266902484e-05
"135",0.351389382537469,-0.0138321983700669,0.0157039845144053,0.0284954034137031,0.0344064413650879,0.043894,0.001004,1.57822458861724e-05
"136",0.582249223834576,0.237594970562726,0.0366207777000149,0.0301339874329132,0.0669604413650879,0.039619,0.001004,-8.55574335761318e-05
"137",0.125146949534538,-0.0243012982224101,0.0283005542019938,0.0311232266340452,0.0995594413650879,0.035319,0.001004,-8.22424434744817e-06
"138",0.172324161313774,-0.0416168047869949,0.0395851347313068,0.0314541971625857,0.132056441365088,0.030995,0.001004,5.61893137524419e-06
"139",-0.0350990186916444,-0.301950837484185,0.0419952505518274,0.0311169751640217,0.164306441365088,0.026651,0.001005,-8.26838931694191e-05
"140",-0.0348453133924509,-0.488749619651447,0.0458076082640094,0.0301046233846588,0.196166441365088,0.02229,0.001003,5.99493247447523e-06
"141",0.322237549299303,-0.31210284765701,0.0457469079171012,0.0284072313691649,0.227486441365088,0.017915,0.001004,2.81137278241994e-05
"142",0.249034766980222,-0.303949061061123,0.035337402358771,0.0260688752630267,0.258126441365088,0.01353,0.001004,-5.5806181222772e-05
"143",0.438533091187346,-0.00289063306737156,0.0322043928774948,0.0234343413683213,0.287936441365088,0.0091371,0.001004,3.31530657391319e-05
"144",0.460329203984868,0.3184772434985,0.0162435560881921,0.0208001458980016,0.316776441365088,0.0047401,0.001003,-4.81795791455061e-05
"145",-0.130193749037702,0.117809377116357,0.00371041487878887,0.0183068248193057,0.344486441365088,0.00034194,0.001003,4.20689314918773e-05
