"","FittedOutput.FittedOutput.FittedOutput.FittedOutput.FittedOutput.FittedOutput.FittedOutput","FittedOutput.FittedOutput.FittedOutput.FittedOutput.FittedOutput.FittedOutput.BasicARIMA$fitted","FittedOutput.FittedOutput.FittedOutput.FittedOutput.FittedOutput.BasicARIMA$fitted","FittedOutput.FittedOutput.FittedOutput.FittedOutput.BasicARIMA$fitted","FittedOutput.FittedOutput.FittedOutput.BasicARIMA$fitted","FittedOutput.FittedOutput.BasicARIMA$fitted","FittedOutput.BasicARIMA$fitted","BasicARIMA$fitted"
"63",3.37537389101259,0.0131226894934708,-0.252432081878247,0.274521677900443,-0.0126064413650879,0,-0.055792,2.77451561492016
"64",3.21784166482854,-0.0572092902172212,-0.215656035661968,0.314735527284889,-0.0126064413650879,0,-0.054869,2.77371787589984
"65",3.46817116753867,0.0282741220619593,-0.0755713639682127,0.333934779223587,-0.0126064413650879,0,-0.053944,2.77291747404552
"66",3.28875566097145,-0.102586580958101,0.119543514229749,0.333628932969681,-0.0126064413650879,0,-0.053018,2.77211473001796
"67",3.72930182350202,0.0529361753572317,0.254662492913683,0.316393016660892,-0.0126064413650879,0,-0.05209,2.7713102514454
"68",3.83160347064032,0.0140729614005631,0.297841871964432,0.284792192426745,-0.0126064413650879,0,-0.05116,2.77050482184104
"69",3.67373676367707,-0.0691421902001509,0.209408099202801,0.241519880503247,-0.0126064413650879,0,-0.050228,2.76969927645228
"70",3.49822007732341,-0.0794230339469402,0.181929812301655,0.189743069519544,-0.0126064413650879,0,-0.049294,2.76889438311823
"71",3.56201458584607,0.00744753327558306,0.123917135858708,0.132372231891833,-0.0126064413650879,0,-0.048359,2.76809074408841
"72",3.24754134395378,-0.0845425144014147,0.0729635103910483,0.0722053675429356,-0.0126064413650879,0,-0.047422,2.76728873035799
"73",3.1731412219519,-0.0185879458434504,-0.105489269024222,0.0120424495973147,-0.0126064413650879,0,-0.046483,2.76648845426404
"74",3.32792920705371,0.106485643333054,-0.323380808900041,-0.0453185220222065,-0.0126064413650879,0,-0.045542,2.76568978009965
"75",2.31432253116105,-0.243734707456943,-0.418353360093211,-0.0970765875903472,-0.0126064413650879,0,-0.0446,2.76489236422457
"76",2.55021170784872,0.0436245366483915,-0.439333603026033,-0.140432760583465,-0.0126064413650879,0,-0.043656,2.76401522234485
"77",2.70971984561889,0.113033897119767,-0.400967695555961,-0.172586081276279,-0.0126064413650879,0,-0.042711,2.76320059954326
"78",2.82385810679245,0.0726576789722479,-0.303698200479361,-0.191489352969261,-0.0126064413650879,0,-0.041763,2.76238735311926
"79",2.86632571586107,0.00404813341506444,-0.163838100944945,-0.198109444465082,-0.0126064413650879,0,-0.040814,2.76157715238659
"80",3.00649699612001,-0.0166166336404784,-0.0167678831960092,-0.194153175180694,-0.0126064413650879,0,-0.039863,2.76077108230301
"81",3.4546437395198,0.0556758605735384,0.125875942250432,-0.181317498524864,-0.0126064413650879,0,-0.038911,2.75988905175434
"82",2.64795226163337,-0.34937467601893,0.242890824340565,-0.161279635889975,-0.0126064413650879,0,-0.037956,2.75907359613474
"83",2.70508153364415,-0.177926950699646,0.314398571409331,-0.135756272701171,-0.0126064413650879,0,-0.037001,2.75826328220603
"84",2.77456258908305,-0.0539690498717287,0.334626189860241,-0.1064640943836,-0.0126064413650879,0,-0.036043,2.75745900277246
"85",3.0241331108421,0.0710447478742223,0.329633248854129,-0.0751750360082737,-0.0126064413650879,0,-0.035084,2.75658023186459
"86",3.0843002645342,0.0711691825046468,0.280129073331981,-0.0436413006298228,-0.0126064413650879,0,-0.034123,2.75576891301374
"87",3.53402311361467,0.196005632704114,0.203890531351297,-0.0135677344635648,-0.0126064413650879,0,-0.033161,2.75496296107579
"88",3.15436918455776,-0.0483036426347129,0.106319802945504,0.0139051519436796,-0.0126064413650879,0,-0.032196,2.75408214457774
"89",2.70139563137395,-0.165292716523249,0.0158669714972367,0.0377749721597562,-0.0126064413650879,0,-0.031231,2.75326872212957
"90",2.70270712726369,-0.0296677465325601,-0.064345190192692,0.0570452593574254,-0.0126064413650879,0,-0.030264,2.75238039415554
"91",2.7180517451505,0.0320217937654463,-0.11478718727053,0.0707195467094475,-0.0126064413650879,0,-0.029295,2.75156044831566
"92",2.71969934003601,0.0438185941415568,-0.132438620576797,0.0778043271910399,-0.0126064413650879,0,-0.028325,2.75074788416796
"93",3.03501734634776,0.13701800152394,-0.101913055539916,0.07730609377742,-0.0126064413650879,0,-0.027353,2.7498631708481
"94",2.90395984744265,-0.00724247516819437,-0.032137088879808,0.0684957484633106,-0.0126064413650879,0,-0.02638,2.74904882760413
"95",2.5170365691021,-0.159504388631463,0.0294583526430496,0.0521487594924842,-0.0126064413650879,0,-0.025405,2.74816238385855
"96",2.54593280245022,-0.0574266980467127,0.0883312004259732,0.0309693997099547,-0.0126064413650879,0,-0.024429,2.7473465900076
"97",2.65481819355449,0.0254495585341006,0.10907882470542,0.00808006338784923,-0.0126064413650879,0,-0.023452,2.74645914540026
"98",2.66563200502458,0.0325899644314075,0.0769218735783836,-0.0134966992045932,-0.0126064413650879,0,-0.022474,2.74564289213237
"99",2.86379631036657,0.107201195496637,-0.0274377128211388,-0.0313344420130029,-0.0126064413650879,0,-0.021494,2.74475553795154
"100",2.38838954461322,-0.0860316291331204,-0.163933679557328,-0.0439510932870043,-0.0126064413650879,0,-0.020513,2.74385934920543
"101",2.51962213179676,0.034813121310704,-0.148750707938213,-0.0500729513692046,-0.0126064413650879,0,-0.019531,2.74303519549831
"102",2.40028434537274,-0.026937337256625,-0.0613766989413964,-0.0486433667824023,-0.0126064413650879,0,-0.018548,2.74214177827848
"103",2.53507903278347,0.00593870303761278,0.0162255043783828,-0.0398132894519119,-0.0126064413650879,0,-0.017563,2.74132251623284
"104",2.45728454489278,-0.0579882585784315,0.119503656633982,-0.0253467616421933,-0.0126064413650879,0,-0.016578,2.74043523216963
"105",2.51914524750693,-0.0319779273318463,0.172553062642225,-0.00734938682126139,-0.0126064413650879,0,-0.015591,2.73954187566471
"106",2.86864223175375,0.0853415046114151,0.185156328681665,0.0121075652513719,-0.0126064413650879,0,-0.014603,2.73864214604467
"107",2.38530230297489,-0.146559352270591,0.16657117928247,0.0309595337017643,-0.0126064413650879,0,-0.013615,2.7378171505696
"108",2.44212484267457,-0.0347644399312034,0.150588282874672,0.0474328075774289,-0.0126064413650879,0,-0.012625,2.73692543637075
"109",2.48330827919423,0.0232670092508718,0.12653823994686,0.0609196407738317,-0.0126064413650879,0,-0.011634,2.73602942726492
"110",2.60635656823889,0.0695527535033401,0.087657338748313,0.0710993880247814,-0.0126064413650879,0,-0.010643,2.735129007103
"111",2.62218414815058,0.0501128349525404,0.0477085043118152,0.0776731092821063,-0.0126064413650879,0,-0.0096504,2.73430518182961
"112",2.87802110799892,0.111305576232414,-0.00614695361807878,0.0804217791639774,-0.0126064413650879,0,-0.0086572,2.73341615356923
"113",2.5940992307007,-0.060313610753954,-0.0661947483009842,0.0791737291278802,-0.0126064413650879,0,-0.0076631,2.73252382872197
"114",2.38168258253956,-0.105223978441841,-0.113673188059409,0.0737730762444048,-0.0126064413650879,0,-0.0066683,2.73162748908756
"115",2.34858562175877,-0.0504784240575302,-0.150391960108623,0.0640629509833225,-0.0126064413650879,0,-0.0056727,2.73072703559374
"116",2.26973188134291,-0.0447619613546325,-0.160847374737948,0.0498894436168615,-0.0126064413650879,0,-0.0046764,2.72982294014251
"117",2.23070600515486,-0.0298660751702674,-0.137629199948966,0.0310976578164311,-0.0126064413650879,0,-0.0036794,2.72899663329534
"118",2.494361921018,0.069405837009967,-0.0713653810310428,0.00780115133630402,-0.0126064413650879,0,-0.0026817,2.72810653670286
"119",2.37252939629239,-0.0415266514292762,0.0312445874855565,-0.0188016518086208,-0.0126064413650879,0,-0.0016834,2.72721456158667
"120",2.26368915633574,-0.0848818296030952,0.117065600030239,-0.0472414070185334,-0.0126064413650879,0,-0.00068454,2.72631980070978
"121",2.33337560211677,-0.0273374959561513,0.196577772016814,-0.0760521241364085,-0.0126064413650879,0,0.0003149,2.72542181718751
"122",2.39776130725544,0.00445522173874721,0.229748870285063,-0.103760808139406,-0.0126064413650879,0,0.0013149,2.72452065719297
"123",2.44634464202433,0.0251739529779982,0.199494722278392,-0.12890926301697,-0.0126064413650879,0,0.0023153,2.72361679551443
"124",2.71537032933032,0.11952667424611,0.0851838932260675,-0.150229706716623,-0.0126064413650879,0,0.0033163,2.72271102808344
"125",2.27627767350425,-0.0738282304284716,-0.096909397332871,-0.167278168869794,-0.0126064413650879,0,0.0043176,2.72180433140064
"126",2.27352102477749,0.00707008606836745,-0.239356949594747,-0.1798277312881,-0.0126064413650879,0,0.0053194,2.72081720233435
"127",2.16889313552451,0.00449793905856177,-0.358088015837848,-0.187621877758589,-0.0126064413650879,0,0.0063215,2.71989331513288
"128",2.03769496705567,-0.0289647152465926,-0.388748608468794,-0.190404092068307,-0.0126064413650879,0,0.007324,2.71897272035172
"129",1.99139401905754,-0.0232402283651768,-0.411889640808787,-0.187898125987922,-0.0126064413650879,0,0.0083268,2.71805789863728
"130",2.24048553802257,0.0614672224141185,-0.370283673784071,-0.179896793345433,-0.0126064413650879,0,0.0093298,2.71715029605146
"131",2.15515617010612,-0.0413011511763516,-0.293023914968237,-0.166765136443888,-0.0126064413650879,0,0.010333,2.7162502299656
"132",2.09189187920998,-0.0901752418237754,-0.150584399913738,-0.149114847791098,-0.0126064413650879,0,0.011337,2.71535695825998
"133",2.38348794198132,0.00437831116220537,0.0336053236801819,-0.127606949935825,-0.0126064413650879,0,0.01234,2.71438837708137
"134",2.70589909865693,0.0378683171033586,0.203347625876632,-0.102902465426833,-0.0126064413650879,0,0.013344,2.71348512047331
"135",2.68581061746253,-0.0722198016299331,0.361116015485595,-0.0756634034137031,-0.0126064413650879,0,0.014348,2.71258421775411
"136",2.94805077616542,-0.00703497056272609,0.457589222299985,-0.0465359874329132,-0.0126064413650879,0,0.015352,2.71168555743358
"137",3.37395305046546,0.0792802982224101,0.550569445798006,-0.0161822266340452,-0.0126064413650879,0,0.016356,2.71070822424435
"138",3.27807583868623,-0.0692431952130051,0.596894865268693,0.0147408028374143,-0.0126064413650879,0,0.01736,2.70979438106862
"139",3.31819901869164,-0.0715691625158154,0.631414749448173,0.0455760248359783,-0.0126064413650879,0,0.018364,2.70888268389317
"140",3.16724531339245,-0.114790380348553,0.650252391735991,0.0756653766153412,-0.0126064413650879,0,0.019369,2.70789400506753
"141",3.0821624507007,-0.0847471523429903,0.661633092082899,0.104352768630835,-0.0126064413650879,0,0.020372,2.70697188627218
"142",3.36686523301978,0.0788090610611233,0.661202597641229,0.130981124736973,-0.0126064413650879,0,0.021376,2.70605580618122
"143",3.50036690881265,0.101597633067372,0.616715607122505,0.154945658631679,-0.0126064413650879,0,0.02238,2.70506684693426
"144",3.81317079601513,0.1711927565015,0.533326443911808,0.175989854101998,-0.0126064413650879,0,0.023384,2.70414817957915
"145",4.0876937490377,0.176970622883643,0.385729585121211,0.194153175180694,-0.0126064413650879,0,0.024387,2.70315793106851
"146",3.7639483734578,-0.0354784246660702,0.181350785229443,0.209613210015195,-0.0126064413650879,0,0.02539,2.70223931891956
"147",3.40203793892114,-0.122846944968691,-0.0286647549870969,0.222498216711978,-0.0126064413650879,0,0.026393,2.70125032855943
"148",3.11275445257595,-0.108979117259433,-0.258641251465091,0.23296605140209,-0.0126064413650879,0,0.027396,2.70033388602358
"149",3.05623876610462,-0.0119592009729725,-0.461727713001452,0.241144972192008,-0.0126064413650879,0,0.028398,2.69934758999932
"150",3.05125666853786,0.0372057297503007,-0.592722164615051,0.24720270122097,-0.0126064413650879,0,0.0294,2.69843394676327
"151",3.00900292754974,0.0176913695713633,-0.634786393751508,0.251267496595453,-0.0126064413650879,0,0.030401,2.69745016276383
"152",2.75794257808279,-0.0826975739076071,-0.624994452938174,0.253497214446504,-0.0126064413650879,0,0.031402,2.69653843031022
"153",2.70892569084546,-0.0634934930161865,-0.545970592039593,0.254039844896981,-0.0126064413650879,0,0.032403,2.6955557551735
"154",2.81439800866083,-0.00862347445805769,-0.427123852447572,0.253053244077932,-0.0126064413650879,0,0.033403,2.69456374928338
"155",3.08551363889819,0.0599841165935351,-0.323065667450068,0.250685402112214,-0.0126064413650879,0,0.034402,2.69364276139568
"156",3.33088418102768,0.0675865251297672,-0.240066944912159,0.247074443114494,-0.0126064413650879,0,0.035401,2.69265116257668
"157",3.29059832672311,-0.0328853275256483,-0.202115981567971,0.242289429142105,-0.0126064413650879,0,0.0364,2.69165174873347
"158",3.07681546450703,-0.123932125576262,-0.162630500055227,0.236281030154096,-0.0126064413650879,0,0.037398,2.69072572787893
"159",3.08155735328859,-0.0664929092045115,-0.152249168021238,0.228999916109512,-0.0126064413650879,0,0.038395,2.68973192079045
"160",3.22137434075601,0.012829622651604,-0.137619220377541,0.220367158942832,-0.0126064413650879,0,0.039391,2.68873314302292
"161",3.29213265606711,0.0159189243215257,-0.100803974145394,0.210353160629482,-0.0126064413650879,0,0.040387,2.68772972328552
"162",3.34929944461774,0.0018477998817744,-0.0348409274969876,0.19886912709575,-0.0126064413650879,0,0.041382,2.6868030996874
"163",3.30279418214812,-0.0492527232658558,0.0643308946570707,0.185865728300681,-0.0126064413650879,0,0.042377,2.6858118360365
"164",3.30715944262499,-0.0535566998708036,0.150018052101627,0.171283768195134,-0.0126064413650879,0,0.04337,2.68481808744214
"165",3.28988492098673,-0.0553272041529507,0.237693839189463,0.155054184721774,-0.0126064413650879,0,0.044363,2.68382124897756
"166",3.33751393586513,-0.022489195249286,0.293362480377858,0.13712764783965,-0.0126064413650879,0,0.045354,2.6828211974127
"167",3.51235906118161,0.0454078582292319,0.30440455262188,0.117444961499618,-0.0126064413650879,0,0.046345,2.68181826001279
"168",3.58125194699739,0.0421594175799016,0.255316297974353,0.0960002060967645,-0.0126064413650879,0,0.047335,2.68089363407978
"169",3.49610438907698,-0.00453492510745136,0.142727112369816,0.0730706164612418,-0.0126064413650879,0,0.048324,2.67990545994907
"170",3.23483312542224,-0.0711784633943006,0.0128255594227624,0.048896923192898,-0.0126064413650879,0,0.049312,2.67891536255128
"171",2.95564490518394,-0.0891343167524843,-0.122529786275721,0.0237030846776573,-0.0126064413650879,0,0.050299,2.67792218301791
"172",2.8919160523322,-0.0137344705613723,-0.233163995957544,-0.00228861791994846,-0.0126064413650879,0,0.051285,2.67692529833067
"173",2.8328387791049,0.00910522311089851,-0.277650869731726,-0.0288541275539132,-0.0126064413650879,0,0.052269,2.67592465288551
"174",2.83581577380457,0.0143945334341845,-0.234285242957325,-0.0557705710992138,-0.0126064413650879,0,0.053253,2.67492070952494
"175",2.80547456718435,-0.024765442163472,-0.105737507485741,-0.082698853854343,-0.0126064413650879,0,0.054235,2.67391433474324
"176",2.785225020664,-0.0572398297604175,0.0234466140273067,-0.108723410259223,-0.0126064413650879,0,0.055216,2.67290664028125
"177",2.65422450278312,-0.111492915237842,0.178646340423073,-0.132411695924595,-0.0126064413650879,0,0.056196,2.67189880706103
"178",2.53191377478945,-0.114908951634256,0.295710344122369,-0.152212774362912,-0.0126064413650879,0,0.057175,2.67089191723271
"179",2.8173618057928,0.0459670946598665,0.347105744963164,-0.166567816280078,-0.0126064413650879,0,0.058152,2.66980630735756
"180",2.81934062666101,0.0326984169671887,0.284409325918507,-0.174154776578567,-0.0126064413650879,0,0.059127,2.66878527381496
"181",3.08853099787867,0.135789822596776,0.0781184903479505,-0.174519818881615,-0.0126064413650879,0,0.060102,2.66776834497915
"182",2.51079522351582,-0.0876513067377593,-0.232568259134648,-0.167623479156461,-0.0126064413650879,0,0.061075,2.66675742056764
"183",2.25377207641744,-0.0617649080495347,-0.389057942857353,-0.153524953452248,-0.0126064413650879,0,0.062046,2.66575339205974
"184",2.27189664254298,0.0253823058155982,-0.425515378640202,-0.132263705801737,-0.0126064413650879,0,0.063016,2.66475612159924
"185",2.05083390739182,-0.0780026015403743,-0.236963100283324,-0.10405678838512,-0.0126064413650879,0,0.063984,2.66368405431017
"186",2.22452965083957,-0.00936039437757641,-0.126775192068826,-0.069807927552646,-0.0126064413650879,0,0.064951,2.66267824858234
"187",2.7523644552658,0.121101522273821,0.0468411381770894,-0.0311913848942408,-0.0126064413650879,0,0.065916,2.66167598801169
"188",2.16357173136495,-0.211887759625756,0.127888315935088,0.00989955261833979,-0.0126064413650879,0,0.066879,2.66059671850174
"189",2.06829301263717,-0.145268635129741,0.236739421984034,0.0515656784084261,-0.0126064413650879,0,0.067841,2.65958270117461
"190",2.44804112634448,0.0800880792748664,0.292362519176748,0.0919058126977103,-0.0126064413650879,0,0.0688,2.65857244015111
"191",2.79521515644224,0.153689504583451,0.325855660045754,0.129017789107065,-0.0126064413650879,0,0.069758,2.6574864514196
"192",2.80794218673839,0.0609444894784215,0.33588780750991,0.161013253668831,-0.0126064413650879,0,0.070715,2.6564677847988
"193",3.04685445569418,0.0950998804694843,0.312197876609207,0.185993986407157,-0.0126064413650879,0,0.071669,2.65545537219724
"194",3.40394159460429,0.132271510687739,0.254445931206457,0.202578746175375,-0.0126064413650879,0,0.072621,2.65436977410888
"195",2.39232954884035,-0.325100847088943,0.164271890613001,0.211093111243769,-0.0126064413650879,0,0.073572,2.65335373370565
"196",2.12753643068617,-0.212485492025147,0.0759162024459454,0.21231649625939,-0.0126064413650879,0,0.07452,2.65226509284209
"197",2.07491023121746,-0.0476045065211802,-0.0170068219296166,0.207048047885668,-0.0126064413650879,0,0.075466,2.65124695136763
"198",2.08773332365228,0.0480574455042634,-0.0902802333765576,0.196106644802412,-0.0126064413650879,0,0.076411,2.65023785290737
"199",2.16437914268027,0.109674561236871,-0.136834517722625,0.180321031697624,-0.0126064413650879,0,0.077353,2.64915762799734
"200",2.4212423222496,0.173377223587567,-0.142899070380221,0.160490355234735,-0.0126064413650879,0,0.078293,2.64814808178421
"201",1.94018118969131,-0.0765492780660169,-0.11160907950732,0.137433494093555,-0.0126064413650879,0,0.079231,2.6470660586978
"202",2.01982900313319,0.0110743040590747,-0.082118775101435,0.112038389011228,-0.0126064413650879,0,0.080167,2.6459732346416
"203",1.94045435111963,-0.00348957737886052,-0.0399486796443208,0.085445550534576,-0.0126064413650879,0,0.0811,2.6449502164848
"204",1.97389164948184,0.0228052607807842,-0.00231904206142355,0.0589405195308189,-0.0126064413650879,0,0.082031,2.64385577299327
"205",2.02175045296508,0.0410838839037799,0.0253386500715856,0.0338996041425309,-0.0126064413650879,0,0.08296,2.64283367827991
"206",2.303198094144,0.116747254879463,0.0405885896917036,0.010706592088322,-0.0126064413650879,0,0.083887,2.64174232173319
"207",1.96473474193467,-0.072826933633271,0.0407861814134694,-0.0105201245335217,-0.0126064413650879,0,0.084811,2.64064433175959
"208",1.872383444715,-0.0589173531532927,0.0363047636919851,-0.0298022509410195,-0.0126064413650879,0,0.085732,2.6396206044169
"209",1.84112942695244,-0.0170660322493728,0.0234621281663635,-0.0477258280206866,-0.0126064413650879,0,0.086651,2.63852956101367
"210",1.77159160151801,-0.0099526858717664,0.00865409985506482,-0.0650120609712478,-0.0126064413650879,0,0.087568,2.63743359332409
"211",1.72284072072111,0.00808886970760236,-0.00576775294527093,-0.0823870879955235,-0.0126064413650879,0,0.088482,2.63641315125922
